# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 11520
  29 0.7125 288.988 301.903
  30 0.7375 288.34 298.725
  31 0.7625 287.622 296.749
  32 0.7875 287.434 300.169
  33 0.8125 288.566 296.89
  34 0.8375 287.054 303.394
  35 0.8625 287.542 296.842
  36 0.8875 287.59 291.589
  37 0.9125 287.68 288.276
  38 0.9375 288.398 291.596
  39 0.9625 288.282 296.228
  40 0.9875 288.794 295.061
230000 40 11519.999999999998
  1 0.0125 288.116 280.694
  2 0.0375 288.054 277.816
  3 0.0625 288.954 278.368
  4 0.0875 287.41 280.195
  5 0.1125 288.888 275.9
  6 0.1375 287.95 287.828
  7 0.1625 287.61 294.541
  8 0.1875 288.308 299.247
  9 0.2125 288.642 295.539
  10 0.2375 288.564 297.47
  11 0.2625 287.91 303.215
  12 0.2875 288.858 306.495
  13 0.3125 288.534 308.977
  14 0.3375 286.878 312.534
  15 0.3625 288.648 315.653
  16 0.3875 287.866 310.699
  17 0.4125 288.114 306.795
  18 0.4375 288.424 306.237
  19 0.4625 287.416 307.946
  20 0.4875 287.89 306.333
  21 0.5125 287.596 306.08
  22 0.5375 287.668 310.834
  23 0.5625 288.64 311.32
  24 0.5875 287.33 311.84
  25 0.6125 287.548 315.117
  26 0.6375 287.888 304.653
  27 0.6625 287.572 310.675
  28 0.6875 288.034 303.964
  29 0.7125 287.882 302.377
  30 0.7375 287.748 300.943
  31 0.7625 288.212 292.752
  32 0.7875 287.648 298.784
  33 0.8125 287.364 301.247
  34 0.8375 288.304 288.552
  35 0.8625 287.634 286.729
  36 0.8875 288.022 290.412
  37 0.9125 287.558 295.282
  38 0.9375 287.672 290.473
  39 0.9625 288.27 286.646
  40 0.9875 288.376 287.96
235000 40 11520
  1 0.0125 287.728 275.426
  2 0.0375 287.224 276.756
  3 0.0625 287.344 277.779
  4 0.0875 287.832 280.845
  5 0.1125 287.328 282.646
  6 0.1375 288.42 289.682
  7 0.1625 288.382 298.339
  8 0.1875 288.084 302.322
  9 0.2125 288.192 297.559
  10 0.2375 288.194 293.418
  11 0.2625 288.69 299.143
  12 0.2875 288.054 302.244
  13 0.3125 288.03 302.808
  14 0.3375 287.586 302.413
  15 0.3625 288.544 309.832
  16 0.3875 288.216 317.431
  17 0.4125 288.66 303.839
  18 0.4375 288.06 302.265
  19 0.4625 287.538 307.214
  20 0.4875 288.504 311.366
  21 0.5125 288.744 309.176
  22 0.5375 288.574 312.051
  23 0.5625 287.838 317.271
  24 0.5875 287.818 313.675
  25 0.6125 288.13 309.829
  26 0.6375 287.156 305.001
  27 0.6625 288.72 305.295
  28 0.6875 287.896 305.375
  29 0.7125 287.964 308.037
  30 0.7375 287.66 307.653
  31 0.7625 287.852 300.039
  32 0.7875 288.206 295.22
  33 0.8125 287.868 292.032
  34 0.8375 288.276 292.745
  35 0.8625 287.538 295.769
  36 0.8875 287.364 298.154
  37 0.9125 288.126 293.118
  38 0.9375 288.114 289.456
  39 0.9625 287.702 283.411
  40 0.9875 287.844 282.451
240000 40 11519.999999999996
  1 0.0125 287.12 281.497
  2 0.0375 288.292 279.963
  3 0.0625 288.54 279.39
  4 0.0875 288.186 285.076
  5 0.1125 288.544 287.184
  6 0.1375 287.492 294.871
  7 0.1625 288.37 292.376
  8 0.1875 288.874 290.467
  9 0.2125 288.022 289.571
  10 0.2375 288.292 291.613
  11 0.2625 289.032 299.673
  12 0.2875 287.566 313.967
  13 0.3125 288.626 308.905
  14 0.3375 287.588 304.99
  15 0.3625 288.322 295.71
  16 0.3875 287.68 301.614
  17 0.4125 288.182 303.108
  18 0.4375 288.64 304.395
  19 0.4625 287.588 304.866
  20 0.4875 288.27 310.22
  21 0.5125 287.494 317.624
  22 0.5375 287.848 314.814
  23 0.5625 288.352 317.661
  24 0.5875 287.91 316.085
  25 0.6125 287.85 313.534
  26 0.6375 287.412 304.483
  27 0.6625 287.676 307.059
  28 0.6875 287.638 305.001
  29 0.7125 287.222 298.987
  30 0.7375 287.38 300.879
  31 0.7625 288.056 298.529
  32 0.7875 288.13 289.026
  33 0.8125 288.284 291.368
  34 0.8375 287.272 292.585
  35 0.8625 287.362 301.357
  36 0.8875 288.318 292.29
  37 0.9125 288.052 301.904
  38 0.9375 287.828 299.241
  39 0.9625 288.68 286.039
  40 0.9875 288.01 281.382
245000 40 11520
  1 0.0125 287.256 287.984
  2 0.0375 288.106 283.094
  3 0.0625 288.574 284.623
  4 0.0875 287.408 284.723
  5 0.1125 288.434 288.505
  6 0.1375 288.282 291.546
  7 0.1625 287.464 290.006
  8 0.1875 287.9 296.331
  9 0.2125 288.414 292.014
  10 0.2375 287.568 298.206
  11 0.2625 287.926 304.068
  12 0.2875 288.492 298.299
  13 0.3125 288.238 297.318
  14 0.3375 287.854 294.643
  15 0.3625 287.894 299.013
  16 0.3875 287.732 298.616
  17 0.4125 288.308 304.776
  18 0.4375 288.096 306.048
  19 0.4625 288.246 307.418
  20 0.4875 287.98 311.303
  21 0.5125 287.82 313.295
  22 0.5375 287.86 312.843
  23 0.5625 287.218 312.827
  24 0.5875 287.804 318.276
  25 0.6125 287.176 318.473
  26 0.6375 287.068 308.436
  27 0.6625 287.682 301.876
  28 0.6875 288.348 300.252
  29 0.7125 287.894 297.362
  30 0.7375 288.636 296.625
  31 0.7625 288.038 296.023
  32 0.7875 287.5 287.822
  33 0.8125 287.958 299.262
  34 0.8375 288.836 305.478
  35 0.8625 288.478 301.436
  36 0.8875 287.912 295.621
  37 0.9125 288.85 295.948
  38 0.9375 288.244 288.921
  39 0.9625 288.008 292.621
  40 0.9875 288.498 288.112
250000 40 11519.999999999996
  1 0.0125 287.94 284.577
  2 0.0375 288.146 279.904
  3 0.0625 288.056 279.383
  4 0.0875 287.996 283.176
  5 0.1125 287.65 290.23
  6 0.1375 288.3 291.128
  7 0.1625 287.504 287.385
  8 0.1875 287.684 297.077
  9 0.2125 287.438 298.671
  10 0.2375 288.156 297.55
  11 0.2625 288.07 303.421
  12 0.2875 288.868 300.422
  13 0.3125 288.138 299.982
  14 0.3375 287.95 302.152
  15 0.3625 288.604 301.963
  16 0.3875 288.212 299.078
  17 0.4125 288.322 304.565
  18 0.4375 287.916 305.548
  19 0.4625 288.09 301.512
  20 0.4875 287.476 312.383
  21 0.5125 288.408 314.365
  22 0.5375 288.088 308.508
  23 0.5625 287.016 313.571
  24 0.5875 287.554 313.614
  25 0.6125 287.684 313.425
  26 0.6375 287.996 315.275
  27 0.6625 287.834 311.175
  28 0.6875 288.518 310.18
  29 0.7125 288.802 302.778
  30 0.7375 287.952 302.969
  31 0.7625 288.442 298.582
  32 0.7875 287.826 290.852
  33 0.8125 287.928 300.62
  34 0.8375 288.996 297.196
  35 0.8625 287.596 292.559
  36 0.8875 287.592 287.279
  37 0.9125 288.38 287.51
  38 0.9375 286.97 292.846
  39 0.9625 287.33 291.579
  40 0.9875 288.572 284.243
255000 40 11519.999999999998
  1 0.0125 288.112 283.042
  2 0.0375 287.786 278.815
  3 0.0625 288.038 278.521
  4 0.0875 287.742 280.813
  5 0.1125 288.43 288.385
  6 0.1375 287.94 287.647
  7 0.1625 288.108 288.388
  8 0.1875 288.778 301.725
  9 0.2125 288.216 294.905
  10 0.2375 288.214 294.936
  11 0.2625 287.568 299.913
  12 0.2875 288.244 298.323
  13 0.3125 288.288 300.715
  14 0.3375 288.286 304.789
  15 0.3625 288.41 299.058
  16 0.3875 289.006 303.037
  17 0.4125 288.32 296.922
  18 0.4375 288.47 307.425
  19 0.4625 287.54 308.52
  20 0.4875 287.572 313.788
  21 0.5125 287.334 325.459
  22 0.5375 288.12 327.651
  23 0.5625 286.85 328.253
  24 0.5875 288.492 320.069
  25 0.6125 287.456 314.196
  26 0.6375 287.688 318.722
  27 0.6625 288.012 305.569
  28 0.6875 287.202 303.911
  29 0.7125 288.512 302.596
  30 0.7375 287.72 303.62
  31 0.7625 288.274 292.167
  32 0.7875 288.254 288.939
  33 0.8125 287.92 298.203
  34 0.8375 288.2 293.106
  35 0.8625 287.514 283.256
  36 0.8875 287.91 285.549
  37 0.9125 287.606 290.666
  38 0.9375 287.998 287.048
  39 0.9625 287.578 285.586
  40 0.9875 288.292 285.975
260000 40 11520.000000000002
  1 0.0125 287.768 283.852
  2 0.0375 288.456 285.66
  3 0.0625 288.01 289.54
  4 0.0875 287.878 286.099
  5 0.1125 289.25 281.039
  6 0.1375 287.932 290.739
  7 0.1625 287.936 295.699
  8 0.1875 288.088 291.271
  9 0.2125 287.136 297.834
  10 0.2375 288.084 295.426
  11 0.2625 288.146 291.826
  12 0.2875 287.636 294.879
  13 0.3125 287.716 298.712
  14 0.3375 288.216 299.374
  15 0.3625 289.02 297.937
  16 0.3875 287.952 310.379
  17 0.4125 288.264 300.923
  18 0.4375 287.878 301.715
  19 0.4625 287.86 303.318
  20 0.4875 287.508 310.631
  21 0.5125 288.034 320.227
  22 0.5375 287.506 311.251
  23 0.5625 287.492 321.501
  24 0.5875 287.702 319.577
  25 0.6125 288.156 317.017
  26 0.6375 288.09 318.697
  27 0.6625 288.112 311.684
  28 0.6875 287.614 306.155
  29 0.7125 288.798 306.374
  30 0.7375 288.34 297.114
  31 0.7625 288.278 298.788
  32 0.7875 287.742 294.177
  33 0.8125 288.02 293.577
  34 0.8375 287.556 295.341
  35 0.8625 287.504 295.067
  36 0.8875 287.802 285.417
  37 0.9125 288.132 288.748
  38 0.9375 288.388 291.101
  39 0.9625 288.574 286.204
  40 0.9875 287.426 283.953
265000 40 11520
  1 0.0125 288.638 285.15
  2 0.0375 288.608 281.107
  3 0.0625 288.124 281.151
  4 0.0875 287.852 283.804
  5 0.1125 288.152 293.555
  6 0.1375 287.67 290.708
  7 0.1625 288.12 287.573
  8 0.1875 287.328 295.266
  9 0.2125 288.362 291.112
  10 0.2375 287.942 290.74
  11 0.2625 287.928 293.421
  12 0.2875 287.728 298.997
  13 0.3125 287.996 300.696
  14 0.3375 287.924 300.87
  15 0.3625 287.726 299.173
  16 0.3875 288.35 309.871
  17 0.4125 287.856 297.296
  18 0.4375 288.086 294.634
  19 0.4625 288.13 300.777
  20 0.4875 287.61 309.998
  21 0.5125 288.436 316.219
  22 0.5375 287.572 313.224
  23 0.5625 287.766 318
  24 0.5875 287.846 318.37
  25 0.6125 287.864 320.939
  26 0.6375 288.544 318.504
  27 0.6625 287.086 309.026
  28 0.6875 287.56 300.87
  29 0.7125 287.696 304.985
  30 0.7375 288.38 298.332
  31 0.7625 288.196 302.085
  32 0.7875 288.366 298.127
  33 0.8125 288.214 293.398
  34 0.8375 287.866 297.063
  35 0.8625 287.424 299.493
  36 0.8875 288.644 293.343
  37 0.9125 287.9 299.149
  38 0.9375 287.87 293.588
  39 0.9625 288.32 281.196
  40 0.9875 288.32 287.927
270000 40 11520.000000000002
  1 0.0125 288.046 280.232
  2 0.0375 287.908 281.148
  3 0.0625 288.788 284.604
  4 0.0875 288.238 287.202
  5 0.1125 288.066 291.033
  6 0.1375 288.232 288.892
  7 0.1625 288.444 291.828
  8 0.1875 288.218 297.125
  9 0.2125 288.1 292.033
  10 0.2375 287.902 293.885
  11 0.2625 287.382 289.253
  12 0.2875 287.938 292.802
  13 0.3125 288.052 294.485
  14 0.3375 287.7 296.208
  15 0.3625 288.644 297.581
  16 0.3875 287.51 302.08
  17 0.4125 287.656 305.401
  18 0.4375 288.124 304.241
  19 0.4625 287.874 309.182
  20 0.4875 288.12 306.899
  21 0.5125 288.124 310.856
  22 0.5375 287.924 321.527
  23 0.5625 287.294 319.402
  24 0.5875 287.62 324.027
  25 0.6125 288.356 313.177
  26 0.6375 287.36 311.016
  27 0.6625 287.842 303.646
  28 0.6875 287.396 304.044
  29 0.7125 287.372 299.768
  30 0.7375 287.842 299.36
  31 0.7625 287.838 298.209
  32 0.7875 288.174 297.219
  33 0.8125 288.326 298.744
  34 0.8375 287.494 299.051
  35 0.8625 288.01 295.258
  36 0.8875 288.968 297.038
  37 0.9125 288.224 302.164
  38 0.9375 287.44 293.075
  39 0.9625 288.72 289.951
  40 0.9875 288.734 284.641
275000 40 11520
  1 0.0125 287.992 286.544
  2 0.0375 287.798 287.275
  3 0.0625 288.04 282.494
  4 0.0875 288.466 284.551
  5 0.1125 287.75 276.309
  6 0.1375 287.802 284.415
  7 0.1625 288.152 288.827
  8 0.1875 288.19 294.723
  9 0.2125 288.172 296.576
  10 0.2375 287.598 300.578
  11 0.2625 287.674 295.973
  12 0.2875 288.552 296.773
  13 0.3125 287.898 303.443
  14 0.3375 288.434 305.697
  15 0.3625 286.962 294.53
  16 0.3875 288.142 295.096
  17 0.4125 287.818 297.91
  18 0.4375 287.904 303.815
  19 0.4625 288.198 305.261
  20 0.4875 287.59 301.697
  21 0.5125 288.212 312.674
  22 0.5375 287.958 322.854
  23 0.5625 287.82 322.076
  24 0.5875 288.924 320.52
  25 0.6125 288.164 310.393
  26 0.6375 288.098 306.273
  27 0.6625 287.584 311.293
  28 0.6875 287.482 306.144
  29 0.7125 287.876 303.988
  30 0.7375 287.8 294.634
  31 0.7625 287.508 292.877
  32 0.7875 287.932 296.7
  33 0.8125 288.768 299.933
  34 0.8375 288.304 302.671
  35 0.8625 288.384 296.446
  36 0.8875 289.13 300.244
  37 0.9125 288.024 294.115
  38 0.9375 286.956 292.22
  39 0.9625 288.272 291.889
  40 0.9875 287.672 288.556
280000 40 11519.999999999996
  1 0.0125 288.39 284.274
  2 0.0375 288.296 282.46
  3 0.0625 288.348 282.682
  4 0.0875 288.458 282.04
  5 0.1125 287.692 277.578
  6 0.1375 288.208 285.655
  7 0.1625 287.698 302.849
  8 0.1875 288.21 296.427
  9 0.2125 288.502 288.129
  10 0.2375 287.716 289.098
  11 0.2625 288.45 293.536
  12 0.2875 288.248 291.835
  13 0.3125 288.254 295.538
  14 0.3375 288.426 299.212
  15 0.3625 288.146 301.819
  16 0.3875 286.86 309.51
  17 0.4125 287.326 306.998
  18 0.4375 287.612 301.336
  19 0.4625 287.8 310.684
  20 0.4875 287.626 309.805
  21 0.5125 287.77 310.088
  22 0.5375 288.106 313.807
  23 0.5625 287.16 315.606
  24 0.5875 288.566 307.366
  25 0.6125 287.58 308.78
  26 0.6375 287.9 302.88
  27 0.6625 287.722 307.553
  28 0.6875 287.866 313.731
  29 0.7125 288.084 309.076
  30 0.7375 287.892 310.016
  31 0.7625 288.952 304.975
  32 0.7875 289.01 300.52
  33 0.8125 287.502 298.115
  34 0.8375 288.534 296.598
  35 0.8625 287.934 297.133
  36 0.8875 286.452 300.784
  37 0.9125 288.578 291.832
  38 0.9375 288.344 292.357
  39 0.9625 288.34 293.272
  40 0.9875 287.442 283.288
285000 40 11519.999999999998
  1 0.0125 287.722 282.816
  2 0.0375 288.312 282.223
  3 0.0625 287.406 286.362
  4 0.0875 288.21 279.426
  5 0.1125 287.97 278.351
  6 0.1375 287.478 287.451
  7 0.1625 289.076 299.195
  8 0.1875 287.86 291.876
  9 0.2125 287.98 291.862
  10 0.2375 288.832 294.765
  11 0.2625 288.026 297.885
  12 0.2875 287.492 298.929
  13 0.3125 287.768 301.857
  14 0.3375 288.146 296.103
  15 0.3625 287.992 297.203
  16 0.3875 287.706 308.766
  17 0.4125 287.48 307.81
  18 0.4375 287.69 304.254
  19 0.4625 287.614 310.484
  20 0.4875 288.404 314.6
  21 0.5125 287.688 316.376
  22 0.5375 287.842 318.461
  23 0.5625 287.572 311.635
  24 0.5875 287.76 308.549
  25 0.6125 288.784 304.491
  26 0.6375 289.144 300.298
  27 0.6625 287.956 303.375
  28 0.6875 288.346 303.31
  29 0.7125 288.03 306.255
  30 0.7375 287.64 309.445
  31 0.7625 288.822 304.727
  32 0.7875 287.652 303.152
  33 0.8125 288.6 303.273
  34 0.8375 288.026 300.96
  35 0.8625 287.688 289.257
  36 0.8875 287.928 289.282
  37 0.9125 287.478 289.318
  38 0.9375 288.006 286.727
  39 0.9625 288.03 295.408
  40 0.9875 287.844 292.569
290000 40 11520.000000000002
  1 0.0125 288.994 286.973
  2 0.0375 288.174 276.844
  3 0.0625 288.046 278.854
  4 0.0875 288.188 285.269
  5 0.1125 287.734 291.329
  6 0.1375 287.588 284.871
  7 0.1625 288.044 289.127
  8 0.1875 288.558 297.245
  9 0.2125 288.238 293.337
  10 0.2375 287.61 295.621
  11 0.2625 288.198 293.632
  12 0.2875 288.058 293.485
  13 0.3125 287.716 295.711
  14 0.3375 287.984 297.972
  15 0.3625 287.514 303.338
  16 0.3875 288.12 299.049
  17 0.4125 288.042 302.162
  18 0.4375 287.75 305.018
  19 0.4625 288.424 307.41
  20 0.4875 287.868 311.547
  21 0.5125 288.276 314.73
  22 0.5375 287.782 309.933
  23 0.5625 287.696 311.84
  24 0.5875 288.684 310.997
  25 0.6125 287.53 302.857
  26 0.6375 287.592 307.624
  27 0.6625 288.464 310.37
  28 0.6875 288.202 303.87
  29 0.7125 287.742 299.371
  30 0.7375 288.47 299.946
  31 0.7625 288.154 306.677
  32 0.7875 287.672 300.052
  33 0.8125 287.888 302.458
  34 0.8375 288.296 296.923
  35 0.8625 287.606 298.577
  36 0.8875 287.79 298.595
  37 0.9125 287.628 293.953
  38 0.9375 287.608 300.972
  39 0.9625 288.08 298.981
  40 0.9875 287.992 290.571
295000 40 11520
  1 0.0125 288.95 281.703
  2 0.0375 288.33 288.686
  3 0.0625 288.452 287.611
  4 0.0875 288.448 282.955
  5 0.1125 287.716 292.051
  6 0.1375 288.05 293.086
  7 0.1625 288.446 290.608
  8 0.1875 288.174 287.402
  9 0.2125 287.936 285.662
  10 0.2375 288.074 290.862
  11 0.2625 288.942 287.217
  12 0.2875 287.71 297.471
  13 0.3125 287.494 300.742
  14 0.3375 286.804 306.782
  15 0.3625 288.376 297.592
  16 0.3875 287.208 298.547
  17 0.4125 287.704 304.37
  18 0.4375 287.864 304.695
  19 0.4625 287.436 306.816
  20 0.4875 287.996 316.482
  21 0.5125 287.484 319.55
  22 0.5375 287.662 318.257
  23 0.5625 287.938 321.408
  24 0.5875 287.464 318.141
  25 0.6125 287.954 310.801
  26 0.6375 287.5 308.337
  27 0.6625 288.07 304.151
  28 0.6875 287.68 303.871
  29 0.7125 288.576 295.242
  30 0.7375 287.36 288.543
  31 0.7625 288.354 287.715
  32 0.7875 288.412 289.591
  33 0.8125 288.118 300.644
  34 0.8375 287.726 302.519
  35 0.8625 288.186 296.806
  36 0.8875 287.854 300.703
  37 0.9125 288.94 301.216
  38 0.9375 288.414 297.757
  39 0.9625 288.008 296.25
  40 0.9875 288.19 286.004
300000 40 11520.000000000002
  1 0.0125 288.818 283.335
  2 0.0375 288.062 280.772
  3 0.0625 287.97 280.651
  4 0.0875 287.752 286.648
  5 0.1125 287.962 285.836
  6 0.1375 287.926 291.821
  7 0.1625 288.61 288.956
  8 0.1875 287.696 294.253
  9 0.2125 287.782 288.679
  10 0.2375 287.104 287.189
  11 0.2625 288.596 291.452
  12 0.2875 288.134 293.589
  13 0.3125 287.376 296.772
  14 0.3375 288.876 309.089
  15 0.3625 287.79 312.407
  16 0.3875 288.256 307.173
  17 0.4125 288.348 309.602
  18 0.4375 287.936 314.012
  19 0.4625 287.974 315.238
  20 0.4875 288.694 304.215
  21 0.5125 287.73 312.83
  22 0.5375 288.034 316.36
  23 0.5625 287.476 317.439
  24 0.5875 288.282 314.947
  25 0.6125 287.624 311.769
  26 0.6375 287.81 311.523
  27 0.6625 287.606 307.108
  28 0.6875 287.628 295.362
  29 0.7125 288.672 299.546
  30 0.7375 287.346 296.729
  31 0.7625 288.084 298.913
  32 0.7875 288.38 298.175
  33 0.8125 288.602 300.06
  34 0.8375 288.614 297.939
  35 0.8625 287.254 294.706
  36 0.8875 287.316 300.118
  37 0.9125 288.39 293.026
  38 0.9375 288.298 286.104
  39 0.9625 288.054 286.307
  40 0.9875 287.138 287.974
305000 40 11520
  1 0.0125 287.996 282.204
  2 0.0375 287.956 280.309
  3 0.0625 287.59 285.641
  4 0.0875 288.974 279.762
  5 0.1125 287.53 287.585
  6 0.1375 287.802 291.418
  7 0.1625 287.992 292.567
  8 0.1875 286.98 288.787
  9 0.2125 289.34 292.634
  10 0.2375 288.436 293.983
  11 0.2625 288.466 290.299
  12 0.2875 287.944 293.555
  13 0.3125 288.69 305.97
  14 0.3375 288.124 311.862
  15 0.3625 288.266 308.804
  16 0.3875 287.6 304.636
  17 0.4125 287.956 309.827
  18 0.4375 287.904 306.114
  19 0.4625 288.17 305.035
  20 0.4875 287.148 315.999
  21 0.5125 288.518 319.089
  22 0.5375 287.92 312.168
  23 0.5625 287.708 321.067
  24 0.5875 287.23 320.644
  25 0.6125 287.192 302.478
  26 0.6375 288.614 305.013
  27 0.6625 287.684 301.178
  28 0.6875 288.434 304.38
  29 0.7125 288.284 297.093
  30 0.7375 287.438 300.957
  31 0.7625 288.676 294.97
  32 0.7875 288.09 291.534
  33 0.8125 287.324 290.623
  34 0.8375 288.542 300.89
  35 0.8625 287.742 294.686
  36 0.8875 287.634 297.722
  37 0.9125 287.812 296.145
  38 0.9375 288.516 293.339
  39 0.9625 287.838 287.849
  40 0.9875 287.94 289.874
310000 40 11520.000000000002
  1 0.0125 287.6 288.009
  2 0.0375 288.214 287.479
  3 0.0625 287.892 289.683
  4 0.0875 287.928 288.363
  5 0.1125 288.346 289.504
  6 0.1375 288.558 294.425
  7 0.1625 287.664 294.85
  8 0.1875 288.368 299.459
  9 0.2125 287.974 304.275
  10 0.2375 287.596 298.492
  11 0.2625 287.812 300.198
