# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 8639.999999999998
  13 0.3125 216.41 302.909
  14 0.3375 215.326 307.722
  15 0.3625 215.882 305.619
  16 0.3875 216.132 305.949
  17 0.4125 216.286 301.515
  18 0.4375 215.216 306.998
  19 0.4625 215.808 300.272
  20 0.4875 215.67 303.957
  21 0.5125 215.746 307.944
  22 0.5375 215.266 312.374
  23 0.5625 216.098 304.843
  24 0.5875 215.966 307.383
  25 0.6125 215.888 307.664
  26 0.6375 215.872 305.148
  27 0.6625 215.91 304.94
  28 0.6875 216.544 302.027
  29 0.7125 215.83 290.786
  30 0.7375 216.63 295.873
  31 0.7625 215.276 296.352
  32 0.7875 216.592 295.684
  33 0.8125 215.736 296.542
  34 0.8375 215.692 290.999
  35 0.8625 216.288 290.15
  36 0.8875 216.078 296.525
  37 0.9125 216.504 291.246
  38 0.9375 216.036 296.711
  39 0.9625 216.358 288.722
  40 0.9875 215.926 293.416
50000 40 8640.000000000002
  1 0.0125 215.764 283.275
  2 0.0375 215.744 276.899
  3 0.0625 216.068 275.597
  4 0.0875 215.64 281.428
  5 0.1125 215.45 287.836
  6 0.1375 215.384 288.695
  7 0.1625 215.528 292
  8 0.1875 216.342 293.814
  9 0.2125 216.266 299.926
  10 0.2375 216.162 299.01
  11 0.2625 215.792 302.357
  12 0.2875 216.126 304.841
  13 0.3125 216.06 301.974
  14 0.3375 216.414 309.703
  15 0.3625 215.956 310.181
  16 0.3875 216.184 303.617
  17 0.4125 216.054 301.545
  18 0.4375 216.364 300.875
  19 0.4625 215.976 307.879
  20 0.4875 216.464 308.779
  21 0.5125 216.35 311.208
  22 0.5375 216.648 311.066
  23 0.5625 215.762 316.614
  24 0.5875 216.212 316.414
  25 0.6125 215.964 311.513
  26 0.6375 216.078 306.311
  27 0.6625 215.316 311.853
  28 0.6875 216.21 306.763
  29 0.7125 216.51 300.231
  30 0.7375 216.076 296.502
  31 0.7625 215.768 298.329
  32 0.7875 216.15 299.962
  33 0.8125 216.824 298.27
  34 0.8375 215.454 298.069
  35 0.8625 215.934 289.323
  36 0.8875 215.58 284.073
  37 0.9125 216.234 282.533
  38 0.9375 215.574 287.232
  39 0.9625 216.19 286.757
  40 0.9875 215.428 285.762
55000 40 8640
  1 0.0125 216.378 283.882
  2 0.0375 215.834 276.26
  3 0.0625 215.876 283.345
  4 0.0875 215.94 284.446
  5 0.1125 215.914 285.451
  6 0.1375 215.892 286.896
  7 0.1625 216.364 291.861
  8 0.1875 216.048 302.213
  9 0.2125 215.802 307.343
  10 0.2375 216.614 302.698
  11 0.2625 215.618 303.127
  12 0.2875 215.888 306.29
  13 0.3125 216.538 302.294
  14 0.3375 216.12 301.26
  15 0.3625 216.23 296.906
  16 0.3875 216.294 300.892
  17 0.4125 216.294 301.501
  18 0.4375 216.642 301.257
  19 0.4625 215.106 305.917
  20 0.4875 216.62 313.136
  21 0.5125 215.42 316.883
  22 0.5375 216.526 324.297
  23 0.5625 215.81 315.521
  24 0.5875 216.27 319.079
  25 0.6125 215.644 310.645
  26 0.6375 215.418 311.828
  27 0.6625 215.982 299.38
  28 0.6875 215.534 293.27
  29 0.7125 215.658 297.049
  30 0.7375 216.514 304.829
  31 0.7625 215.8 305.758
  32 0.7875 216.014 299.361
  33 0.8125 216.134 290.575
  34 0.8375 215.746 295.054
  35 0.8625 216.008 289.66
  36 0.8875 215.73 284.008
  37 0.9125 216.034 276.905
  38 0.9375 215.976 283.403
  39 0.9625 216.128 284.803
  40 0.9875 215.642 288.626
60000 40 8640.000000000002
  1 0.0125 215.784 283.903
  2 0.0375 215.986 274.164
  3 0.0625 216.328 283.74
  4 0.0875 216.416 279.886
  5 0.1125 216.58 284.204
  6 0.1375 216.27 295.54
