# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 17280
  22 0.5375 432.494 324.056
  23 0.5625 432.128 324.051
  24 0.5875 432.562 323.083
  25 0.6125 431.776 315.253
  26 0.6375 432.324 311.514
  27 0.6625 431.676 304.211
  28 0.6875 432.136 304.489
  29 0.7125 431.416 301.336
  30 0.7375 432.01 306.425
  31 0.7625 432.4 297.494
  32 0.7875 432.256 294.718
  33 0.8125 431.088 302.892
  34 0.8375 431.34 296.937
  35 0.8625 432.074 294.622
  36 0.8875 432.382 294.32
  37 0.9125 431.718 293.802
  38 0.9375 431.256 292.005
  39 0.9625 431.618 295.061
  40 0.9875 431.764 289.271
35000 40 17279.999999999996
  1 0.0125 432.104 290.134
  2 0.0375 432.402 282.135
  3 0.0625 431.88 285.746
  4 0.0875 432.02 289.562
  5 0.1125 432.316 289.102
  6 0.1375 432.034 288.825
  7 0.1625 431.956 292.379
  8 0.1875 431.876 300.04
  9 0.2125 431.432 294.118
  10 0.2375 431.936 290.186
  11 0.2625 432.324 297.736
  12 0.2875 432.548 297.139
  13 0.3125 431.452 300.471
  14 0.3375 432.272 305.582
  15 0.3625 431.84 311.953
  16 0.3875 431.952 308.689
  17 0.4125 431.574 314.007
  18 0.4375 431.58 302.646
  19 0.4625 432.534 305.661
  20 0.4875 432.322 312.409
  21 0.5125 432.804 315.549
  22 0.5375 432.264 328.981
  23 0.5625 432.144 323.836
  24 0.5875 433.058 320.319
  25 0.6125 432.766 319.9
  26 0.6375 432.642 310.638
  27 0.6625 431.614 310.65
  28 0.6875 432.738 305.168
  29 0.7125 432.084 303.079
  30 0.7375 431.524 300.672
  31 0.7625 432.836 299.978
  32 0.7875 431.494 296.147
  33 0.8125 431.808 291.017
  34 0.8375 430.912 295.097
  35 0.8625 431.112 288.546
  36 0.8875 431.604 294.385
  37 0.9125 431.802 291.442
  38 0.9375 431.376 292.556
  39 0.9625 431.254 287.27
  40 0.9875 431.81 289.36
40000 40 17280.000000000004
  1 0.0125 431.554 285.161
  2 0.0375 431.386 282.205
  3 0.0625 431.112 288.172
  4 0.0875 431.774 290.05
  5 0.1125 432.888 290.112
  6 0.1375 432.028 293.972
  7 0.1625 430.998 297.759
  8 0.1875 431.764 295.83
  9 0.2125 432.334 296.582
  10 0.2375 432.068 300.422
  11 0.2625 431.644 303.088
  12 0.2875 431.864 300.626
  13 0.3125 432.464 303.809
  14 0.3375 432.706 310.294
  15 0.3625 432.376 307.083
  16 0.3875 431.92 299.583
  17 0.4125 431.862 310.562
  18 0.4375 432.524 306.404
  19 0.4625 432.152 309.348
  20 0.4875 432.584 311.383
  21 0.5125 431.978 317.351
  22 0.5375 432.88 322.917
  23 0.5625 431.674 316.011
  24 0.5875 432.368 321.355
  25 0.6125 433.02 307.577
  26 0.6375 431.67 301.754
  27 0.6625 431.77 295.844
  28 0.6875 431.826 298.225
  29 0.7125 431.638 306.532
  30 0.7375 431.768 300.668
  31 0.7625 431.402 301.825
  32 0.7875 432.69 303.155
  33 0.8125 432.03 301.512
  34 0.8375 431.372 300.973
  35 0.8625 432.222 294.916
  36 0.8875 431.944 295.386
  37 0.9125 431.816 290.889
  38 0.9375 432.806 283.517
  39 0.9625 431.456 290.608
  40 0.9875 431.668 291.714
45000 40 17279.999999999993
  1 0.0125 431.524 289.833
  2 0.0375 431.794 283.166
  3 0.0625 432.078 282.588
  4 0.0875 432.936 287.36
  5 0.1125 431.094 288.858
  6 0.1375 432.014 293.757
  7 0.1625 431.858 285.897
  8 0.1875 431.568 287.017
  9 0.2125 432.916 296.855
  10 0.2375 431.036 302.352
  11 0.2625 432.414 300.948
  12 0.2875 432.962 297.907
  13 0.3125 432.492 306.267
  14 0.3375 432.552 311.231
  15 0.3625 431.312 305.356
  16 0.3875 431.624 302.208
  17 0.4125 432.182 311.905
  18 0.4375 432.798 308.215
  19 0.4625 431.96 308.189
  20 0.4875 431.89 313.632
  21 0.5125 431.924 319.867
  22 0.5375 431.106 329.538
  23 0.5625 432.15 320.595
  24 0.5875 431.904 315.51
  25 0.6125 432.278 303.916
  26 0.6375 432.208 305.862
  27 0.6625 431.818 302.357
  28 0.6875 431.808 301.931
  29 0.7125 432.146 297.697
  30 0.7375 432.276 300.728
  31 0.7625 432.416 301.307
  32 0.7875 432.202 294.203
  33 0.8125 431.356 292.967
  34 0.8375 432.336 302.078
  35 0.8625 431.374 307.989
  36 0.8875 431.266 299.333
  37 0.9125 432.63 290.046
  38 0.9375 431.76 290.768
  39 0.9625 432.698 292.611
  40 0.9875 431.34 290.984
50000 40 17279.999999999996
  1 0.0125 432.164 281.789
  2 0.0375 431.252 275.865
  3 0.0625 431.48 286.163
  4 0.0875 431.714 284.994
  5 0.1125 431.772 288.796
  6 0.1375 431.562 289.629
  7 0.1625 431.7 292.407
  8 0.1875 432.184 288.52
  9 0.2125 431.538 295.752
  10 0.2375 431.536 297.112
  11 0.2625 432.648 297.153
  12 0.2875 431.428 303.386
  13 0.3125 431.71 305.537
  14 0.3375 431.794 315.361
  15 0.3625 431.928 308.567
  16 0.3875 431.824 306.986
  17 0.4125 431.764 302.673
  18 0.4375 432 306.847
  19 0.4625 431.778 306.621
  20 0.4875 432.558 308.334
  21 0.5125 432.668 312.693
  22 0.5375 431.942 324.846
  23 0.5625 431.824 330.67
  24 0.5875 433.158 319.307
  25 0.6125 432.838 310.025
  26 0.6375 432.264 308.97
  27 0.6625 431.934 310.788
  28 0.6875 432.616 304.069
  29 0.7125 431.764 303.011
  30 0.7375 431.568 303.618
  31 0.7625 431.992 305.189
  32 0.7875 432.636 301.144
  33 0.8125 431.54 297.633
  34 0.8375 431.972 297.002
  35 0.8625 431.98 299.049
  36 0.8875 432.014 287.799
  37 0.9125 432.158 293.228
  38 0.9375 431.672 290.424
  39 0.9625 432.098 295.182
  40 0.9875 433.028 286.734
55000 40 17279.999999999996
  1 0.0125 432.642 285.912
  2 0.0375 431.762 284.389
  3 0.0625 432.604 285.064
  4 0.0875 431.302 286.593
  5 0.1125 431.838 292.847
  6 0.1375 432.068 289.693
  7 0.1625 431.96 302.094
  8 0.1875 431.896 289.674
  9 0.2125 431.39 291.883
  10 0.2375 431.748 292.556
  11 0.2625 432.006 293.029
  12 0.2875 431.93 300.398
  13 0.3125 431.864 295.851
  14 0.3375 430.916 299.382
  15 0.3625 431.326 305.84
  16 0.3875 430.884 311.123
  17 0.4125 432.328 308.916
  18 0.4375 432.09 312.143
  19 0.4625 431.64 302.808
  20 0.4875 432.45 309.851
  21 0.5125 432.72 315.768
  22 0.5375 431.808 317.605
  23 0.5625 432.778 317.521
  24 0.5875 432.534 312.709
  25 0.6125 432.488 312.613
  26 0.6375 432.072 316.99
  27 0.6625 431.696 313.421
  28 0.6875 432.236 301.606
  29 0.7125 432.948 301.274
  30 0.7375 432.022 299.499
  31 0.7625 431.182 311.652
  32 0.7875 432.498 310.193
  33 0.8125 432.016 303.259
  34 0.8375 432.176 298.138
  35 0.8625 431.742 300.365
  36 0.8875 431.23 299.11
  37 0.9125 431.362 294.245
  38 0.9375 432.586 288.762
  39 0.9625 432.352 287.177
  40 0.9875 432.91 280.834
60000 40 17280
  1 0.0125 432.196 288.368
  2 0.0375 431.992 281.494
  3 0.0625 432.424 284.175
  4 0.0875 432.194 285.389
  5 0.1125 431.784 284.706
  6 0.1375 431.914 285.115
  7 0.1625 432.794 287.872
  8 0.1875 431.948 292.451
  9 0.2125 432.532 294.722
  10 0.2375 431.588 297.71
  11 0.2625 432.598 292.416
  12 0.2875 431.572 291.321
  13 0.3125 432.34 292.089
  14 0.3375 431.962 297.329
  15 0.3625 431.796 301.497
  16 0.3875 432.106 308.08
  17 0.4125 431.754 314.815
  18 0.4375 431.862 319.192
  19 0.4625 431.516 319.811
  20 0.4875 432.026 306.064
  21 0.5125 431.664 310.701
  22 0.5375 431.668 316.906
  23 0.5625 431.446 316.075
  24 0.5875 430.98 318.46
  25 0.6125 431.65 314.819
  26 0.6375 431.54 311.344
  27 0.6625 431.978 303.055
  28 0.6875 432.124 303.056
  29 0.7125 432.17 305.283
  30 0.7375 431.546 304.563
  31 0.7625 432.764 306.534
  32 0.7875 432.78 308.061
  33 0.8125 432.302 306.84
  34 0.8375 433.082 302.246
  35 0.8625 431.55 307.848
  36 0.8875 432.188 302.54
  37 0.9125 431.894 296.142
  38 0.9375 432.184 293.446
  39 0.9625 431.682 287.728
  40 0.9875 431.91 282.862
65000 40 17280.000000000004
  1 0.0125 433.048 287.159
  2 0.0375 431.722 287.622
  3 0.0625 432.672 284.328
  4 0.0875 432.35 280.73
  5 0.1125 432.58 286.437
  6 0.1375 431.88 280.428
  7 0.1625 431.914 286.52
  8 0.1875 432.144 289.693
  9 0.2125 432.588 296.977
  10 0.2375 432.224 299.287
  11 0.2625 431.24 296.703
  12 0.2875 432.304 287.983
  13 0.3125 431.49 296.086
  14 0.3375 431.71 295.596
  15 0.3625 431.556 305.219
  16 0.3875 431.214 314.183
  17 0.4125 431.604 311.943
  18 0.4375 431.212 312.638
  19 0.4625 431.168 311.092
  20 0.4875 432.066 306.934
  21 0.5125 431.706 317.765
  22 0.5375 432.398 320.778
  23 0.5625 432.236 316.439
  24 0.5875 430.78 321.102
  25 0.6125 432.042 320.224
  26 0.6375 431.746 309.338
  27 0.6625 431.828 307.347
  28 0.6875 431.504 306.719
  29 0.7125 432.062 298.941
  30 0.7375 431.976 302.487
  31 0.7625 432.814 304.101
  32 0.7875 432.404 303.532
  33 0.8125 432.252 301.635
  34 0.8375 432.758 302.172
  35 0.8625 431.896 299.891
  36 0.8875 431.79 303.834
  37 0.9125 431.672 292.873
  38 0.9375 432.258 294.91
  39 0.9625 432.546 290.514
  40 0.9875 432.646 291.501
70000 40 17280.000000000004
  1 0.0125 432.932 286.371
  2 0.0375 432.952 287.308
  3 0.0625 431.794 281.589
  4 0.0875 432.13 283.44
  5 0.1125 432.506 295.458
  6 0.1375 431.94 283.119
  7 0.1625 432.544 291.119
  8 0.1875 431.406 288.336
  9 0.2125 432.748 288.963
  10 0.2375 431.812 296.735
  11 0.2625 431.572 301.017
  12 0.2875 432.67 294.207
  13 0.3125 431.214 300.447
  14 0.3375 432.63 303.32
  15 0.3625 431.5 304.339
  16 0.3875 431.594 309.081
  17 0.4125 431.524 311.337
  18 0.4375 430.95 310.82
  19 0.4625 431.84 314.644
  20 0.4875 430.266 308.464
  21 0.5125 432.148 316.913
  22 0.5375 431.388 320.388
  23 0.5625 431.59 314.262
  24 0.5875 432.048 310.398
  25 0.6125 431.656 305.824
  26 0.6375 431.388 305.677
  27 0.6625 432.164 308.857
  28 0.6875 431.286 310.717
  29 0.7125 432.508 308.847
  30 0.7375 431.896 306.515
  31 0.7625 431.458 299.38
  32 0.7875 430.736 300.667
  33 0.8125 431.99 298.083
  34 0.8375 432.77 298.984
  35 0.8625 433.544 302.124
  36 0.8875 432.736 296.81
  37 0.9125 432.442 300.045
  38 0.9375 432.192 294.462
  39 0.9625 433.12 288.531
  40 0.9875 432.416 294.646
75000 40 17280
  1 0.0125 432.728 290.784
  2 0.0375 431.706 286.089
  3 0.0625 431.91 286.756
  4 0.0875 432.638 287.138
  5 0.1125 432.684 286.226
  6 0.1375 431.652 293.789
  7 0.1625 432.554 292.568
  8 0.1875 432.254 285.255
  9 0.2125 431.434 288.198
  10 0.2375 431.87 293.854
  11 0.2625 431.912 296.914
  12 0.2875 432.286 293.151
  13 0.3125 432.604 295.554
  14 0.3375 431.468 300.374
  15 0.3625 431.622 300.841
  16 0.3875 431.924 310.949
  17 0.4125 430.43 314.304
  18 0.4375 431.456 311.693
  19 0.4625 431.6 318.491
  20 0.4875 431.914 320.482
  21 0.5125 431.9 323.627
  22 0.5375 431.956 321.261
  23 0.5625 431.58 304.979
  24 0.5875 432.23 311.9
  25 0.6125 432.254 313.186
  26 0.6375 432.632 309.065
  27 0.6625 432.346 309.142
  28 0.6875 431.616 310.959
  29 0.7125 432.312 309.323
  30 0.7375 431.62 310.492
  31 0.7625 431.478 303.653
  32 0.7875 431.236 301.409
  33 0.8125 432.36 294.018
  34 0.8375 432.33 293.799
  35 0.8625 431.624 291.939
  36 0.8875 431.304 289.895
  37 0.9125 432.312 295.31
  38 0.9375 432.448 292.552
  39 0.9625 432.52 289.934
  40 0.9875 433.296 293.104
80000 40 17280
  1 0.0125 432.542 287.791
  2 0.0375 432.414 286.496
  3 0.0625 431.986 289.563
  4 0.0875 433.372 285.799
  5 0.1125 431.586 286.287
  6 0.1375 430.74 288.87
  7 0.1625 432.6 292.18
  8 0.1875 432.3 290.767
  9 0.2125 432.75 289.688
  10 0.2375 431.924 291.964
  11 0.2625 432.204 291.505
  12 0.2875 432.506 301.227
  13 0.3125 431.592 300.218
  14 0.3375 431.874 302.694
  15 0.3625 430.858 303.126
  16 0.3875 433.074 309.33
  17 0.4125 432.104 310.932
  18 0.4375 432.332 307.258
  19 0.4625 432.572 319.513
  20 0.4875 431.378 318.267
  21 0.5125 431.51 328.185
  22 0.5375 431.862 327.723
  23 0.5625 432.14 322.168
  24 0.5875 432.582 313.394
  25 0.6125 432.132 310.163
  26 0.6375 430.97 307.075
  27 0.6625 431.968 303.896
  28 0.6875 431.05 305.242
  29 0.7125 432.086 299.254
  30 0.7375 431.838 294.852
  31 0.7625 431.098 302.098
  32 0.7875 431.722 303.401
  33 0.8125 431.328 299.256
  34 0.8375 431.73 299.337
  35 0.8625 432.316 305.093
  36 0.8875 432.946 294.866
  37 0.9125 431.092 290.37
  38 0.9375 432.448 288.774
  39 0.9625 431.61 289.772
  40 0.9875 432.864 284.951
85000 40 17279.999999999996
  1 0.0125 432.672 284.177
  2 0.0375 431.87 283.923
  3 0.0625 431.716 280.922
  4 0.0875 432.74 285.35
  5 0.1125 432.368 290.383
  6 0.1375 432.02 288.679
  7 0.1625 431.876 294.085
  8 0.1875 431.998 289.834
  9 0.2125 432.08 286.064
  10 0.2375 431.67 291.333
  11 0.2625 431.892 302.667
  12 0.2875 433.01 301.097
  13 0.3125 432.04 299.832
  14 0.3375 430.902 299.72
  15 0.3625 431.706 293.837
  16 0.3875 432.422 300.11
  17 0.4125 432.12 302.394
  18 0.4375 431.73 309.255
  19 0.4625 432.666 314.633
  20 0.4875 431.366 319.239
  21 0.5125 431.684 326.998
  22 0.5375 430.766 332.212
  23 0.5625 431.242 326.687
  24 0.5875 431.902 318.649
  25 0.6125 432.694 309.864
  26 0.6375 432.242 304.651
  27 0.6625 432.566 309.625
  28 0.6875 431.98 310.212
  29 0.7125 431.124 303.055
  30 0.7375 432 298.091
  31 0.7625 431.72 301.001
  32 0.7875 432.628 302.475
  33 0.8125 431.816 295.531
  34 0.8375 432.07 297.793
  35 0.8625 431.636 305.618
  36 0.8875 431.918 301.579
  37 0.9125 432.086 296.344
  38 0.9375 432.42 291.025
  39 0.9625 432.648 286.413
  40 0.9875 431.994 287.454
90000 40 17280
  1 0.0125 431.91 281.122
  2 0.0375 432.37 277.491
  3 0.0625 432.63 279.478
  4 0.0875 431.118 285.152
  5 0.1125 432.1 283.441
  6 0.1375 431.95 287.601
  7 0.1625 432.738 288.423
  8 0.1875 431.962 291.414
  9 0.2125 432.372 294.118
  10 0.2375 431.484 296.203
  11 0.2625 432.402 289.35
  12 0.2875 430.838 300.291
  13 0.3125 432.58 299.961
  14 0.3375 431.402 297.929
  15 0.3625 431.904 299.073
  16 0.3875 431.036 302.894
  17 0.4125 432.796 308.263
  18 0.4375 432.544 311.781
  19 0.4625 432.246 310.85
  20 0.4875 431.852 319.493
  21 0.5125 431.63 321.883
  22 0.5375 432.07 323.887
  23 0.5625 432.368 322.179
  24 0.5875 431.358 322.755
  25 0.6125 432.414 315.198
  26 0.6375 431.922 307.364
  27 0.6625 431.042 320.239
  28 0.6875 432.442 302.681
  29 0.7125 432.272 301.977
  30 0.7375 432.478 301.458
  31 0.7625 431.184 303.182
  32 0.7875 432.276 308.263
  33 0.8125 432.536 303.051
  34 0.8375 431.746 297.197
  35 0.8625 433.2 301.696
  36 0.8875 431.04 303.909
  37 0.9125 431.948 298.264
  38 0.9375 431.914 292.7
  39 0.9625 432.13 288.019
  40 0.9875 431.796 284.689
95000 40 17280
  1 0.0125 431.678 287.594
  2 0.0375 432.334 278.261
  3 0.0625 431.802 279.671
  4 0.0875 432.658 284.32
  5 0.1125 431.48 283.089
  6 0.1375 431.708 289.923
  7 0.1625 432.694 286.287
  8 0.1875 431.626 291.226
  9 0.2125 432.718 289.31
  10 0.2375 432.266 295.27
  11 0.2625 431.66 294.185
  12 0.2875 433.226 298.171
  13 0.3125 431.832 295.551
  14 0.3375 430.948 299.63
  15 0.3625 431.476 299.424
  16 0.3875 432.642 301.365
  17 0.4125 431.74 307.807
  18 0.4375 432.546 312.147
  19 0.4625 431.998 314.794
  20 0.4875 432.236 314.106
  21 0.5125 430.878 319.672
  22 0.5375 430.792 326.093
  23 0.5625 432.426 324.591
  24 0.5875 431.21 321.411
  25 0.6125 432.866 325.837
  26 0.6375 432.354 311.837
  27 0.6625 432.142 314.787
  28 0.6875 431.804 306.725
  29 0.7125 432.188 302.933
  30 0.7375 432.636 308.505
  31 0.7625 432.95 302.177
  32 0.7875 432.47 303.543
  33 0.8125 431.942 303.975
  34 0.8375 431.608 294.952
  35 0.8625 431.392 301.577
  36 0.8875 432.07 293.985
  37 0.9125 431.726 291.963
  38 0.9375 431.078 287.407
  39 0.9625 432.21 290.26
  40 0.9875 431.99 289.672
100000 40 17280
  1 0.0125 431.142 290.435
  2 0.0375 431.648 284.498
  3 0.0625 431.668 280.259
  4 0.0875 432.314 285.519
  5 0.1125 432.014 285.937
  6 0.1375 432.274 288.145
  7 0.1625 432.474 290.838
  8 0.1875 431.824 289.955
  9 0.2125 431.156 283.54
  10 0.2375 431.652 284.525
  11 0.2625 431.42 292.947
  12 0.2875 432.242 291.05
  13 0.3125 432.294 299.658
  14 0.3375 431.936 297.293
  15 0.3625 431.19 305.472
  16 0.3875 431.778 307.249
  17 0.4125 432.18 305.967
  18 0.4375 432.628 305.363
  19 0.4625 432.438 312.118
  20 0.4875 431.732 319.388
  21 0.5125 431.65 326.879
  22 0.5375 432.256 323.554
  23 0.5625 432.454 326.325
  24 0.5875 432.786 323.64
  25 0.6125 431.982 319.326
  26 0.6375 432.172 313.042
  27 0.6625 432.378 310.729
  28 0.6875 433.152 319.607
  29 0.7125 431.522 308.984
  30 0.7375 432.49 308.903
  31 0.7625 432.22 301.076
  32 0.7875 432.05 302.84
  33 0.8125 431.744 303.866
  34 0.8375 432.1 297.763
  35 0.8625 431.954 294.975
  36 0.8875 431.93 292.117
  37 0.9125 432.178 283.655
  38 0.9375 432.054 287.778
  39 0.9625 431.562 287.407
  40 0.9875 431.362 290.571
105000 40 17280
  1 0.0125 431.332 285.198
  2 0.0375 432.66 287.303
  3 0.0625 432.34 280.402
  4 0.0875 431.76 284.701
  5 0.1125 430.988 284.714
  6 0.1375 432.398 284.406
  7 0.1625 431.022 287.107
  8 0.1875 431.46 285.81
  9 0.2125 431.418 289.821
  10 0.2375 432.158 289.341
  11 0.2625 432.216 302.985
  12 0.2875 432.512 300.412
  13 0.3125 431.446 306.615
  14 0.3375 432.09 303.203
  15 0.3625 431.826 303.627
  16 0.3875 433.29 299.162
  17 0.4125 432.134 311.179
  18 0.4375 431.48 308.77
  19 0.4625 432.072 313.007
  20 0.4875 431.534 310.291
  21 0.5125 432.14 322.007
  22 0.5375 431.628 320.814
  23 0.5625 431.706 325.796
  24 0.5875 432.88 326.705
  25 0.6125 432.218 319.652
  26 0.6375 431.836 312.981
  27 0.6625 432.296 318.728
  28 0.6875 432.046 308.983
  29 0.7125 432.87 311.053
  30 0.7375 432.038 305.382
  31 0.7625 431.774 304.648
  32 0.7875 432.338 297.636
  33 0.8125 432.09 301.8
  34 0.8375 433.022 297.593
  35 0.8625 431.668 296.428
  36 0.8875 432.362 290.176
  37 0.9125 431.522 293.007
  38 0.9375 432.084 288.725
  39 0.9625 432.122 280.621
  40 0.9875 431.224 283.407
110000 40 17280.000000000004
  1 0.0125 432.182 283.654
  2 0.0375 431.786 279.052
  3 0.0625 431.938 278.319
  4 0.0875 431.174 284.844
  5 0.1125 432.22 281.933
  6 0.1375 431.432 289.231
  7 0.1625 432.636 292.822
  8 0.1875 431.424 293.017
  9 0.2125 432.028 295.591
  10 0.2375 431.314 299.181
  11 0.2625 432.846 306.825
  12 0.2875 432.76 304.929
  13 0.3125 432.98 308.154
