# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
405000 40 17280.000000000004
  34 0.8375 429.898 281.261
  35 0.8625 431.136 283.552
  36 0.8875 431.146 279.825
  37 0.9125 430.976 277.913
  38 0.9375 429.95 268.48
  39 0.9625 431.746 254.953
  40 0.9875 430.334 250.587
430000 40 17280
  1 0.0125 432.696 238.484
  2 0.0375 432.56 234.88
  3 0.0625 431.258 252.6
  4 0.0875 431.914 263.45
  5 0.1125 431.41 269.879
  6 0.1375 430.838 283.472
  7 0.1625 432.086 283.644
  8 0.1875 431.83 279.109
  9 0.2125 432.234 292.955
  10 0.2375 430.038 299.593
  11 0.2625 431.032 298
  12 0.2875 430.706 307.142
  13 0.3125 431.226 303.31
  14 0.3375 431.19 308.591
  15 0.3625 432.046 314.949
  16 0.3875 430.69 322.949
  17 0.4125 430.926 323.697
  18 0.4375 430.794 329.439
  19 0.4625 431.36 345.783
  20 0.4875 431.128 346.516
  21 0.5125 430.648 347.931
  22 0.5375 430.674 365.431
  23 0.5625 432.634 354.008
  24 0.5875 433.582 350.441
  25 0.6125 432.602 331.01
  26 0.6375 431.776 325.303
  27 0.6625 431.818 317.111
  28 0.6875 431.634 312.098
  29 0.7125 433.18 308.533
  30 0.7375 431.978 308.483
  31 0.7625 432.206 297.068
  32 0.7875 433.402 291.353
  33 0.8125 432.336 282.628
  34 0.8375 434.264 277.11
  35 0.8625 432.884 282.217
  36 0.8875 434.592 284.811
  37 0.9125 432.206 268.087
  38 0.9375 433.328 264.271
  39 0.9625 433.542 260.273
  40 0.9875 432.752 245.706
435000 40 17280.000000000004
  1 0.0125 430.964 240.748
  2 0.0375 432.324 237.839
  3 0.0625 433.402 253.189
  4 0.0875 431.826 265.296
  5 0.1125 431.71 268.981
  6 0.1375 433.164 268.911
  7 0.1625 431.77 279.724
  8 0.1875 432.854 280.347
  9 0.2125 433.388 294.369
  10 0.2375 431.958 292.459
  11 0.2625 432.77 301.995
  12 0.2875 433.104 309.485
  13 0.3125 434.34 304.002
  14 0.3375 434.646 312.736
  15 0.3625 432.95 313.224
  16 0.3875 434.05 311.928
  17 0.4125 432.478 321.258
  18 0.4375 434.446 338.496
  19 0.4625 433.304 342.049
  20 0.4875 431.948 338.067
  21 0.5125 432.232 358.344
  22 0.5375 431.61 364.032
  23 0.5625 431.732 355.718
  24 0.5875 432.012 347.637
  25 0.6125 432.414 333.467
  26 0.6375 431.236 324.77
  27 0.6625 432.308 322.999
  28 0.6875 431.422 320.141
  29 0.7125 429.534 306.515
  30 0.7375 431.54 300.772
  31 0.7625 430.944 293.1
  32 0.7875 429.68 287.382
  33 0.8125 430.712 289.813
  34 0.8375 429.172 276.395
  35 0.8625 431.684 273.799
  36 0.8875 430.738 282.212
  37 0.9125 430.34 275.456
  38 0.9375 431.45 268.906
  39 0.9625 430.822 254.967
  40 0.9875 431.022 255.905
440000 40 17279.999999999996
  1 0.0125 432.52 239.115
  2 0.0375 432.592 239.505
  3 0.0625 432.852 251.264
  4 0.0875 432.666 267.792
  5 0.1125 432.09 271.652
  6 0.1375 432.48 269.189
  7 0.1625 430.87 278.25
  8 0.1875 432.436 287.747
  9 0.2125 431.826 289.267
  10 0.2375 430.782 293.588
  11 0.2625 430.602 298.588
  12 0.2875 431.982 299.112
  13 0.3125 430.868 305.624
  14 0.3375 431.262 310.607
  15 0.3625 431.09 307.368
  16 0.3875 431.374 315.258
  17 0.4125 430.506 330.387
  18 0.4375 430.964 347.104
  19 0.4625 432.074 338.649
  20 0.4875 431.01 345.335
  21 0.5125 431.082 364.458
  22 0.5375 431.282 357.004
  23 0.5625 431.836 354.351
  24 0.5875 431.374 332.558
  25 0.6125 430.502 334.855
  26 0.6375 432.754 332.914
  27 0.6625 431.316 328.023
  28 0.6875 432.904 317.903
  29 0.7125 431.24 309.381
  30 0.7375 432.034 306.06
  31 0.7625 431.83 302.708
  32 0.7875 432.318 291.412
  33 0.8125 434.154 284.801
  34 0.8375 433.624 284.864
  35 0.8625 434.068 278.171
  36 0.8875 433.272 265.717
  37 0.9125 432.622 262.158
  38 0.9375 432.966 267.085
  39 0.9625 432.26 256.637
  40 0.9875 433.716 254.977
445000 40 17280
  1 0.0125 430.912 237.536
  2 0.0375 431.376 238.349
  3 0.0625 432.06 248.857
  4 0.0875 431.834 272.71
  5 0.1125 432.508 271.468
  6 0.1375 430.53 271.785
  7 0.1625 433.13 278.708
  8 0.1875 431.09 278.459
  9 0.2125 432.406 286.877
  10 0.2375 432.732 287.519
  11 0.2625 432.758 296.483
  12 0.2875 432.876 294.66
  13 0.3125 432.788 299.945
  14 0.3375 433.24 317.817
  15 0.3625 435.224 316.469
  16 0.3875 433.708 322.807
  17 0.4125 433.1 328.245
  18 0.4375 433.932 333.38
  19 0.4625 432.614 340.41
  20 0.4875 433.12 351.124
  21 0.5125 431.962 376.8
  22 0.5375 432.33 360.852
  23 0.5625 432.984 343.899
  24 0.5875 431.976 337.801
  25 0.6125 432.886 322.616
  26 0.6375 431.648 331.789
  27 0.6625 431.654 326.604
  28 0.6875 431.506 318.498
  29 0.7125 431.25 321.018
  30 0.7375 431.144 310.596
  31 0.7625 431.194 298.882
  32 0.7875 430.5 285.81
  33 0.8125 430.974 284.026
  34 0.8375 431.108 286.243
  35 0.8625 431.298 281.953
  36 0.8875 430.132 274.043
  37 0.9125 430.462 259.952
  38 0.9375 430.664 261.365
  39 0.9625 430.012 260.058
  40 0.9875 432.378 251.953
450000 40 17279.999999999996
  1 0.0125 433.632 237.64
  2 0.0375 433.21 235.09
  3 0.0625 433.144 247.631
  4 0.0875 433.404 262.819
  5 0.1125 432.136 268.366
  6 0.1375 432.704 275.771
  7 0.1625 431.29 271.211
  8 0.1875 432.75 277.283
  9 0.2125 431.684 286.264
  10 0.2375 431.058 286.636
  11 0.2625 429.82 302.189
  12 0.2875 431.048 298.785
  13 0.3125 430.852 305.68
  14 0.3375 431.2 312.819
  15 0.3625 430.98 322.819
  16 0.3875 430.814 311.411
  17 0.4125 431.2 327.258
  18 0.4375 430.29 339.855
  19 0.4625 432.788 337.686
  20 0.4875 429.674 350.676
  21 0.5125 431.594 372.572
  22 0.5375 431.68 364.243
  23 0.5625 430.88 346.824
  24 0.5875 431.742 333.165
  25 0.6125 431.106 332.387
  26 0.6375 430.522 330.275
  27 0.6625 431.208 321.062
  28 0.6875 431.96 322.868
  29 0.7125 432.56 317.121
  30 0.7375 432.104 304.581
  31 0.7625 432.838 297.234
  32 0.7875 433.446 289.904
  33 0.8125 433.022 286.598
  34 0.8375 432.416 284.887
  35 0.8625 434.172 283.895
  36 0.8875 432.706 279.925
  37 0.9125 433.074 272.03
  38 0.9375 432.642 258.832
  39 0.9625 433.546 264.882
  40 0.9875 433.104 250.7
455000 40 17280
  1 0.0125 432.496 238.786
  2 0.0375 431.082 239.93
  3 0.0625 431.008 245.055
  4 0.0875 431.556 253.796
  5 0.1125 431.864 267.142
  6 0.1375 431.546 272.536
  7 0.1625 431.824 279.344
  8 0.1875 433.056 281.931
  9 0.2125 432.248 279.704
  10 0.2375 432.974 290.377
  11 0.2625 432.58 294.662
  12 0.2875 433.502 301.691
  13 0.3125 432.59 308.909
  14 0.3375 432.938 313.595
  15 0.3625 432.79 319.855
  16 0.3875 432.722 317.22
  17 0.4125 432.332 326.529
  18 0.4375 433.48 330.49
  19 0.4625 430.64 346.68
  20 0.4875 433.966 343.688
  21 0.5125 432.288 368.808
  22 0.5375 432.048 358.55
  23 0.5625 433.284 346.898
  24 0.5875 432.59 334.89
  25 0.6125 431.65 329.817
  26 0.6375 432.816 322.022
  27 0.6625 432.134 322.975
  28 0.6875 431.262 315.884
  29 0.7125 431.54 316.899
  30 0.7375 430.246 303.429
  31 0.7625 431.938 303.58
  32 0.7875 431.674 287.821
  33 0.8125 431.186 289.889
  34 0.8375 431.502 288.105
  35 0.8625 431.446 278.306
  36 0.8875 430.214 280.556
  37 0.9125 431.76 274.381
  38 0.9375 430.504 267.393
  39 0.9625 432.118 268.775
  40 0.9875 430.606 258.334
460000 40 17280
  1 0.0125 432.996 238.023
  2 0.0375 433.792 236.631
  3 0.0625 431.924 254.683
  4 0.0875 433.66 265.538
  5 0.1125 432.504 273.101
  6 0.1375 432.25 277.908
  7 0.1625 432.57 279.119
  8 0.1875 431.966 281.264
  9 0.2125 430.97 281.26
  10 0.2375 432.282 283.421
  11 0.2625 432.646 291.641
  12 0.2875 433.27 312.338
  13 0.3125 432.566 305.782
  14 0.3375 431.866 310.61
  15 0.3625 431.83 319.74
  16 0.3875 432.1 313.825
  17 0.4125 430.818 320.89
  18 0.4375 430.854 335.243
  19 0.4625 431.606 340.175
  20 0.4875 429.754 344.796
  21 0.5125 428.192 368.537
  22 0.5375 429.662 367.327
  23 0.5625 429.414 335.471
  24 0.5875 431.21 337.973
  25 0.6125 431.662 330.619
  26 0.6375 432.136 326.381
  27 0.6625 431.444 317.503
  28 0.6875 432.4 310.937
  29 0.7125 432.57 306.592
  30 0.7375 431.848 308.898
  31 0.7625 432.084 305.418
  32 0.7875 432.632 297.674
  33 0.8125 432.386 283.074
  34 0.8375 431.954 283.62
  35 0.8625 434.088 287.649
  36 0.8875 433.676 279.754
  37 0.9125 431.98 277.433
  38 0.9375 433.324 267.292
  39 0.9625 433.116 260.454
  40 0.9875 431.998 252.421
465000 40 17280.000000000004
  1 0.0125 431.642 239.186
  2 0.0375 432.156 237.3
  3 0.0625 432.86 253.381
  4 0.0875 431.874 264.813
  5 0.1125 431.788 270.512
  6 0.1375 432.49 270.477
  7 0.1625 430.484 279.593
  8 0.1875 431.784 289.645
  9 0.2125 432.738 292.669
  10 0.2375 432.842 286.607
  11 0.2625 432.028 292.775
  12 0.2875 432.466 297.71
  13 0.3125 431.18 303.153
  14 0.3375 433.362 315.494
  15 0.3625 433.346 314.916
  16 0.3875 433.452 320.474
  17 0.4125 432.424 319.648
  18 0.4375 432.65 332.123
  19 0.4625 432.442 336.106
  20 0.4875 431.874 349.336
  21 0.5125 431.332 365.965
  22 0.5375 430.424 365.253
  23 0.5625 432.18 345.631
  24 0.5875 431.406 331.095
