# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 5760
  40 0.9875 143.988 292.545
25000 40 5760
  1 0.0125 144.56 288.724
  2 0.0375 143.39 290.041
  3 0.0625 143.664 286.583
  4 0.0875 144.046 285.157
  5 0.1125 143.764 288.788
  6 0.1375 144.188 289.363
  7 0.1625 144.27 293.179
  8 0.1875 144.094 286.652
  9 0.2125 144.926 289.551
  10 0.2375 144.32 301.737
  11 0.2625 143.456 305.594
  12 0.2875 143.988 300.453
  13 0.3125 143.846 297.754
  14 0.3375 144.476 306.852
  15 0.3625 143.688 307.487
  16 0.3875 144.374 311.837
  17 0.4125 143.716 308.23
  18 0.4375 144.02 311.506
  19 0.4625 143.79 318.817
  20 0.4875 144.05 325.163
  21 0.5125 143.994 326.906
  22 0.5375 143.91 323.203
  23 0.5625 143.92 325.503
  24 0.5875 144.018 317.402
  25 0.6125 144.122 310.941
  26 0.6375 143.966 304.295
  27 0.6625 144.36 300.747
  28 0.6875 143.968 305.536
  29 0.7125 143.872 311.668
  30 0.7375 143.582 307.671
  31 0.7625 144.362 300.572
  32 0.7875 143.868 297.66
  33 0.8125 143.772 300.424
  34 0.8375 144.278 298.837
  35 0.8625 144.37 294.845
  36 0.8875 144.17 293.468
  37 0.9125 143.664 290.307
  38 0.9375 143.974 291.188
  39 0.9625 143.918 295.434
  40 0.9875 143.286 288.254
30000 40 5760.000000000001
  1 0.0125 143.578 286.831
  2 0.0375 144.044 284.911
  3 0.0625 144.002 284.972
  4 0.0875 143.07 294.058
  5 0.1125 144.336 289.102
  6 0.1375 143.694 286.339
  7 0.1625 144.674 288.01
  8 0.1875 144.136 295.098
  9 0.2125 144.334 296.379
  10 0.2375 144.266 296.185
  11 0.2625 143.788 301.867
  12 0.2875 143.884 309.394
  13 0.3125 143.854 304.855
  14 0.3375 143.998 310.662
  15 0.3625 144.886 304.271
  16 0.3875 143.922 306.029
  17 0.4125 144.248 311.572
  18 0.4375 143.492 317.74
  19 0.4625 144.378 312.556
  20 0.4875 143.484 305.269
  21 0.5125 144.588 313.02
  22 0.5375 144.472 313.605
  23 0.5625 144.544 316.706
  24 0.5875 143.506 318.65
  25 0.6125 143.668 320.123
  26 0.6375 144.196 310.679
  27 0.6625 144.016 307.24
  28 0.6875 143.764 303.844
  29 0.7125 144.228 302.811
  30 0.7375 143.938 306.386
  31 0.7625 143.864 303.45
  32 0.7875 143.668 307.434
  33 0.8125 144.528 297.355
  34 0.8375 143.846 298.463
  35 0.8625 144.444 296.432
  36 0.8875 143.624 296.814
  37 0.9125 143.964 297.75
  38 0.9375 143.278 294.461
  39 0.9625 144.068 297.495
  40 0.9875 143.728 292.315
35000 40 5760.000000000001
  1 0.0125 143.908 281.397
  2 0.0375 143.286 279.515
  3 0.0625 144.658 283.321
  4 0.0875 143.628 287.396
  5 0.1125 144.102 290.255
  6 0.1375 143.216 291.573
  7 0.1625 144.72 288.912
  8 0.1875 143.868 290.24
  9 0.2125 143.834 297.144
  10 0.2375 143.518 292.444
  11 0.2625 144.476 292.166
  12 0.2875 143.894 291.63
  13 0.3125 143.79 295.343
  14 0.3375 144.026 297.747
  15 0.3625 143.542 305.121
  16 0.3875 143.906 306.455
  17 0.4125 144.29 312.263
  18 0.4375 143.578 314.69
  19 0.4625 144.316 316.567
  20 0.4875 143.39 321.893
  21 0.5125 144.13 324.241
  22 0.5375 143.778 328.56
  23 0.5625 144.618 316.514
  24 0.5875 143.74 319.377
  25 0.6125 144.104 314.937
  26 0.6375 144.086 311.096
  27 0.6625 144.614 307.297
  28 0.6875 143.614 306.396
  29 0.7125 144.77 303.909
  30 0.7375 143.584 308.659
  31 0.7625 144.558 313.389
  32 0.7875 143.836 308.858
  33 0.8125 143.802 306.694
  34 0.8375 144.326 303.857
  35 0.8625 143.948 302.851
  36 0.8875 144.082 298.095
  37 0.9125 144.398 297.212
  38 0.9375 143.658 299.127
  39 0.9625 144.1 289.642
  40 0.9875 144.308 283.582
40000 40 5760.000000000001
  1 0.0125 143.796 289.046
  2 0.0375 144.158 288.799
  3 0.0625 144.132 293.063
  4 0.0875 143.998 294.824
  5 0.1125 143.982 293.458
  6 0.1375 144.098 293.399
  7 0.1625 143.494 296.351
  8 0.1875 144.132 293.863
  9 0.2125 143.67 295.541
  10 0.2375 144.032 299.847
  11 0.2625 143.84 305.161
  12 0.2875 144.102 305.495
  13 0.3125 143.518 302.89
  14 0.3375 143.818 290.871
  15 0.3625 143.954 291.765
  16 0.3875 143.812 299.468
  17 0.4125 143.69 303.884
  18 0.4375 144.54 304.366
  19 0.4625 143.172 302.996
  20 0.4875 143.586 304.586
  21 0.5125 144.27 310.536
  22 0.5375 143.816 308.989
  23 0.5625 143.608 310.26
  24 0.5875 143.852 318.052
  25 0.6125 144.746 310.735
  26 0.6375 144.464 309.504
  27 0.6625 143.82 311.4
  28 0.6875 144.236 310.761
  29 0.7125 143.906 312.728
  30 0.7375 144.33 312.935
  31 0.7625 144.71 315.386
  32 0.7875 144.042 311.136
  33 0.8125 144.394 307.153
  34 0.8375 143.788 307.76
  35 0.8625 144.678 304.459
  36 0.8875 143.51 299.218
  37 0.9125 144.022 299.825
  38 0.9375 143.858 293.991
  39 0.9625 143.73 288.932
  40 0.9875 144.696 285.079
45000 40 5759.999999999999
  1 0.0125 143.792 296.164
  2 0.0375 144.004 290.669
  3 0.0625 143.382 286.3
  4 0.0875 144.15 283.574
  5 0.1125 143.802 288.906
  6 0.1375 143.502 292.001
  7 0.1625 144.128 292.87
  8 0.1875 143.664 304.406
  9 0.2125 143.988 305.995
  10 0.2375 143.91 301.019
  11 0.2625 143.818 305.861
  12 0.2875 144.364 301.108
  13 0.3125 143.608 301.529
  14 0.3375 144.648 302.504
  15 0.3625 143.902 306.367
  16 0.3875 144.048 306.682
  17 0.4125 144.064 308.768
  18 0.4375 143.62 309.71
  19 0.4625 144.07 314.138
  20 0.4875 143.638 308.037
  21 0.5125 143.598 306.73
  22 0.5375 142.962 313.568
  23 0.5625 144.394 315.07
  24 0.5875 143.77 312.37
  25 0.6125 143.902 310.176
  26 0.6375 144.08 309.139
  27 0.6625 143.91 304.675
  28 0.6875 144.044 312.521
  29 0.7125 144.226 304.256
  30 0.7375 143.376 304.442
  31 0.7625 144.156 302.311
  32 0.7875 143.61 298.5
  33 0.8125 144.264 292.594
  34 0.8375 144.57 296.432
  35 0.8625 144.808 301.514
  36 0.8875 144.508 303.576
  37 0.9125 144.228 299.148
  38 0.9375 144.372 299.123
  39 0.9625 144.21 297.284
  40 0.9875 144.91 290.186
50000 40 5759.999999999998
  1 0.0125 144.184 292.185
  2 0.0375 143.444 294.181
  3 0.0625 144.584 298.936
  4 0.0875 144.256 299.084
  5 0.1125 144.212 298.728
  6 0.1375 144.078 296.173
  7 0.1625 144.368 290.421
  8 0.1875 143.784 302.492
  9 0.2125 143.534 304.888
  10 0.2375 144.098 298.267
  11 0.2625 143.896 303.192
  12 0.2875 143.71 299.418
  13 0.3125 144.184 306.019
  14 0.3375 143.56 305.443
  15 0.3625 144.084 305.788
  16 0.3875 143.73 308.37
  17 0.4125 143.85 307.656
  18 0.4375 143.764 302.679
  19 0.4625 144.008 295.308
  20 0.4875 144.406 301.654
  21 0.5125 143.77 309.036
  22 0.5375 144.392 313.911
  23 0.5625 143.76 316.006
  24 0.5875 144.35 319.41
  25 0.6125 143.904 314.951
  26 0.6375 144.49 314.751
  27 0.6625 143.498 311.253
  28 0.6875 144.656 309.203
  29 0.7125 144.224 310.374
  30 0.7375 144.184 299.616
  31 0.7625 144.232 297.801
  32 0.7875 143.914 301.187
  33 0.8125 144.062 299.98
  34 0.8375 144.24 299.284
  35 0.8625 143.156 297.657
  36 0.8875 144.324 287.121
  37 0.9125 143.788 290.689
  38 0.9375 143.612 293.337
  39 0.9625 143.972 294.677
  40 0.9875 143.738 288.351
55000 40 5759.999999999999
  1 0.0125 144.064 284.661
  2 0.0375 143.952 285.861
  3 0.0625 144.018 286.512
  4 0.0875 143.57 289.04
  5 0.1125 144.404 286.724
  6 0.1375 143.892 291.7
  7 0.1625 144.164 290.518
  8 0.1875 144.02 299.254
  9 0.2125 143.136 298.425
  10 0.2375 144.29 304.324
  11 0.2625 144.42 305.761
  12 0.2875 144.138 303.637
  13 0.3125 144.254 303.669
  14 0.3375 143.798 304.357
  15 0.3625 144.216 305.991
  16 0.3875 144.276 300.494
  17 0.4125 144.148 301.423
  18 0.4375 144.218 298.971
  19 0.4625 144.076 304.885
  20 0.4875 143.932 303.806
  21 0.5125 143.922 301.683
  22 0.5375 143.814 306.904
  23 0.5625 143.772 305.354
  24 0.5875 143.81 305.827
  25 0.6125 143.874 309.072
  26 0.6375 143.512 318.558
  27 0.6625 143.442 315.835
  28 0.6875 144.196 311.585
  29 0.7125 143.67 314.465
  30 0.7375 143.742 317.021
  31 0.7625 144.8 308.256
  32 0.7875 143.428 313.344
  33 0.8125 144.176 310.415
  34 0.8375 144.046 305.796
  35 0.8625 143.918 301.098
  36 0.8875 143.898 302.223
  37 0.9125 144.282 302.014
  38 0.9375 144.048 299.163
  39 0.9625 144.706 293.116
  40 0.9875 143.958 287.178
60000 40 5759.999999999999
  1 0.0125 143.83 295.38
  2 0.0375 144.29 288.453
  3 0.0625 143.832 282.995
  4 0.0875 144.012 286.354
  5 0.1125 144.446 294.032
  6 0.1375 143.76 297.014
  7 0.1625 144.584 299.304
  8 0.1875 143.35 302.252
  9 0.2125 144.416 303.507
  10 0.2375 144.33 303.057
  11 0.2625 143.972 298.607
  12 0.2875 144.064 296.35
  13 0.3125 144.452 296.002
  14 0.3375 143.694 304.084
  15 0.3625 143.644 301.644
  16 0.3875 144.238 298.104
  17 0.4125 143.904 298.928
  18 0.4375 144.704 299.962
  19 0.4625 143.23 302.436
  20 0.4875 144.17 304.585
  21 0.5125 144.416 309.186
  22 0.5375 143.916 309.378
  23 0.5625 143.848 314.743
  24 0.5875 143.3 318.758
  25 0.6125 144.532 312.44
  26 0.6375 143.798 316.572
  27 0.6625 143.902 312.771
  28 0.6875 144.032 314.775
  29 0.7125 144.112 313.172
  30 0.7375 143.748 307.935
  31 0.7625 144.474 300.599
  32 0.7875 144.016 298.434
  33 0.8125 143.574 298.327
  34 0.8375 144.152 302.112
  35 0.8625 143.722 297.74
  36 0.8875 143.76 301.208
  37 0.9125 143.936 294.151
  38 0.9375 143.662 297.748
  39 0.9625 144.36 303.022
  40 0.9875 143.818 304.104
65000 40 5760.000000000001
  1 0.0125 144.326 298.381
  2 0.0375 144.22 300.391
  3 0.0625 144.336 293.135
  4 0.0875 143.866 296.023
  5 0.1125 144.216 301.437
  6 0.1375 143.726 299.937
  7 0.1625 143.468 292.038
  8 0.1875 143.766 291.886
  9 0.2125 143.938 297.172
  10 0.2375 143.198 295.183
  11 0.2625 144.324 295.882
  12 0.2875 143.854 297.018
  13 0.3125 143.726 302.547
  14 0.3375 144.226 298.857
  15 0.3625 143.918 302.167
  16 0.3875 143.818 307.599
  17 0.4125 143.96 301.431
  18 0.4375 143.902 300.591
  19 0.4625 143.64 308.542
  20 0.4875 144.334 314.753
  21 0.5125 144.222 319.949
  22 0.5375 144.448 309.301
  23 0.5625 143.382 312.841
  24 0.5875 144.296 310.792
  25 0.6125 144.264 302.833
  26 0.6375 143.608 302.355
  27 0.6625 143.964 306.195
  28 0.6875 144.198 308.024
  29 0.7125 143.632 305.007
  30 0.7375 144.322 304.413
  31 0.7625 143.51 303.475
  32 0.7875 144.322 308.184
  33 0.8125 143.65 301.545
  34 0.8375 145.042 296.643
  35 0.8625 143.71 296.434
  36 0.8875 144.388 300.417
  37 0.9125 144.15 306.258
  38 0.9375 143.634 301.466
  39 0.9625 144.626 294.433
  40 0.9875 143.87 293.581
70000 40 5760.000000000001
  1 0.0125 144.092 297.101
  2 0.0375 143.402 296.015
  3 0.0625 143.974 297.684
  4 0.0875 143.704 294.828
  5 0.1125 144.704 300.864
  6 0.1375 143.902 303.301
  7 0.1625 144.028 307.633
  8 0.1875 144.004 303.478
  9 0.2125 144.846 297.529
  10 0.2375 143.472 298.449
  11 0.2625 143.748 298.095
  12 0.2875 143.822 298.966
  13 0.3125 144.01 304.12
  14 0.3375 144.338 305.439
  15 0.3625 144.196 300.77
  16 0.3875 144.218 311.876
  17 0.4125 144.308 306.206
  18 0.4375 143.428 313.892
  19 0.4625 144.36 312.027
  20 0.4875 143.844 312.702
  21 0.5125 143.864 315.442
  22 0.5375 143.826 310.529
  23 0.5625 144.21 307.452
  24 0.5875 144.164 309.354
  25 0.6125 143.5 305.278
  26 0.6375 144.038 307.664
  27 0.6625 143.834 305.749
  28 0.6875 143.898 301.258
  29 0.7125 144.016 303.605
  30 0.7375 143.974 300.229
  31 0.7625 144.072 295.997
  32 0.7875 143.764 292.782
  33 0.8125 144.812 293.466
  34 0.8375 143.81 296.753
  35 0.8625 144.106 296.874
  36 0.8875 143.77 297.413
  37 0.9125 144.198 295.613
  38 0.9375 143.542 296.872
  39 0.9625 144.132 296.487
  40 0.9875 144.07 289.737
75000 40 5759.999999999998
  1 0.0125 143.7 295.189
  2 0.0375 143.65 293.325
  3 0.0625 144.14 295.911
  4 0.0875 144.188 290.276
  5 0.1125 143.924 292.427
  6 0.1375 144.378 293.97
  7 0.1625 143.972 298.425
  8 0.1875 143.922 299.165
  9 0.2125 144.17 303.109
  10 0.2375 143.858 300.698
  11 0.2625 144.756 303.979
  12 0.2875 144.034 300.435
  13 0.3125 144.144 301.216
  14 0.3375 143.962 303.196
  15 0.3625 143.984 303.735
  16 0.3875 143.792 299.699
  17 0.4125 144.256 306.799
  18 0.4375 144.182 312.12
  19 0.4625 143.568 318.018
  20 0.4875 143.352 312.631
  21 0.5125 144.458 308.021
  22 0.5375 143.962 312.563
  23 0.5625 144.182 314.01
  24 0.5875 143.976 317.994
  25 0.6125 144.314 313.6
  26 0.6375 143.994 306.467
  27 0.6625 143.912 296.912
  28 0.6875 143.96 302.756
  29 0.7125 144.466 301.804
  30 0.7375 144.074 304.49
  31 0.7625 143.584 304.318
  32 0.7875 144.05 300.234
  33 0.8125 144.236 297.664
  34 0.8375 143.882 296.882
  35 0.8625 144.404 297.019
  36 0.8875 143.704 299.528
  37 0.9125 143.886 291.793
  38 0.9375 143.45 294.976
  39 0.9625 143.686 300.101
  40 0.9875 143.888 293.165
80000 40 5760.000000000003
  1 0.0125 143.896 291.447
  2 0.0375 143.966 285.76
  3 0.0625 144.448 288.562
  4 0.0875 143.598 296.738
  5 0.1125 144.312 292.7
  6 0.1375 144.282 288.466
  7 0.1625 143.994 296.368
  8 0.1875 144.25 296.887
  9 0.2125 144.13 300.957
  10 0.2375 143.994 294.92
  11 0.2625 143.834 294.292
  12 0.2875 144.502 298.482
  13 0.3125 143.588 299.967
  14 0.3375 144.164 298.787
  15 0.3625 144.028 299.478
  16 0.3875 144.146 306.089
  17 0.4125 143.792 310.073
  18 0.4375 143.842 311.617
  19 0.4625 143.962 311.217
  20 0.4875 144.076 309.56
  21 0.5125 143.646 316.496
  22 0.5375 143.898 314.549
  23 0.5625 144.246 321.507
  24 0.5875 143.86 316.451
  25 0.6125 143.664 316.346
  26 0.6375 144.012 313.288
  27 0.6625 143.742 303.162
  28 0.6875 144.298 302.709
  29 0.7125 144.18 302.15
  30 0.7375 143.64 303.524
  31 0.7625 143.256 310.259
  32 0.7875 143.994 301.119
  33 0.8125 143.692 294.653
  34 0.8375 144.098 295.437
  35 0.8625 143.952 299.329
  36 0.8875 144.818 302.801
  37 0.9125 144.706 297.695
  38 0.9375 143.564 297.619
  39 0.9625 143.898 300.054
  40 0.9875 144.032 298.812
85000 40 5760
  1 0.0125 144.024 292.509
  2 0.0375 144.092 288.248
  3 0.0625 144.604 285.691
  4 0.0875 143.796 287.61
  5 0.1125 144.192 291.303
  6 0.1375 143.658 289.647
  7 0.1625 143.706 294.593
  8 0.1875 143.968 304.157
  9 0.2125 144.082 303.19
  10 0.2375 144.04 309.315
  11 0.2625 144.528 310.829
  12 0.2875 143.314 302.961
  13 0.3125 144.368 300.352
  14 0.3375 143.782 301.866
  15 0.3625 144.106 300.562
  16 0.3875 144.048 308.179
  17 0.4125 143.582 310.195
  18 0.4375 143.646 307.951
  19 0.4625 144.098 306.402
  20 0.4875 143.524 305.202
  21 0.5125 144.698 313.411
  22 0.5375 143.558 305.844
  23 0.5625 143.892 308.772
  24 0.5875 144.364 312.703
  25 0.6125 144.278 312.942
  26 0.6375 144.058 311.087
  27 0.6625 144.212 302.647
  28 0.6875 144.172 305.99
  29 0.7125 144.184 312.081
  30 0.7375 143.862 311.571
  31 0.7625 143.798 305.447
  32 0.7875 143.968 308.933
  33 0.8125 144.242 304.186
  34 0.8375 143.448 302.304
  35 0.8625 144.008 301.071
  36 0.8875 144.05 296.826
  37 0.9125 143.81 286.93
  38 0.9375 143.946 288.409
  39 0.9625 144.15 292.617
  40 0.9875 144.144 294.538
90000 40 5760
  1 0.0125 143.708 295.192
  2 0.0375 144.164 294.467
  3 0.0625 143.574 288.734
  4 0.0875 143.846 297.076
  5 0.1125 143.684 298.507
  6 0.1375 143.538 298.555
  7 0.1625 143.616 297.162
  8 0.1875 144.254 306.7
  9 0.2125 144.026 305.642
  10 0.2375 143.93 308.863
  11 0.2625 143.838 306.341
  12 0.2875 144.458 301.576
  13 0.3125 143.516 302.993
  14 0.3375 143.9 310.294
  15 0.3625 144.628 303.453
  16 0.3875 143.976 309.076
  17 0.4125 143.996 314.803
  18 0.4375 144.076 308.397
  19 0.4625 143.524 310.849
  20 0.4875 144.148 314.168
  21 0.5125 143.738 312.502
  22 0.5375 144.01 308.641
  23 0.5625 144.278 306.568
  24 0.5875 143.944 305.291
  25 0.6125 143.954 306.828
  26 0.6375 144.16 308.441
  27 0.6625 143.782 305.242
  28 0.6875 144.542 304.8
  29 0.7125 143.436 304.937
  30 0.7375 144.6 309.304
  31 0.7625 144.328 305.065
  32 0.7875 144.092 299.329
  33 0.8125 143.976 297.724
  34 0.8375 144.49 291.977
  35 0.8625 143.522 291.493
  36 0.8875 143.752 291.996
  37 0.9125 144.16 289.63
  38 0.9375 144.294 288.663
  39 0.9625 144.384 285.836
  40 0.9875 144.158 291.525
95000 40 5759.999999999998
  1 0.0125 143.566 285.153
  2 0.0375 144.46 284.253
  3 0.0625 143.53 286.651
  4 0.0875 144.04 299.68
  5 0.1125 144.314 303.853
  6 0.1375 143.45 308.683
  7 0.1625 143.876 302.482
  8 0.1875 144.68 301.267
  9 0.2125 143.698 292.1
  10 0.2375 143.89 299.813
  11 0.2625 143.984 300.58
  12 0.2875 143.908 297.317
  13 0.3125 143.732 301.341
  14 0.3375 143.624 305.307
  15 0.3625 144.052 305.154
  16 0.3875 143.354 309.203
  17 0.4125 144.178 314.88
  18 0.4375 144.49 311.627
  19 0.4625 143.724 308.67
  20 0.4875 144.594 308.902
  21 0.5125 144.544 310.066
  22 0.5375 143.928 315.915
  23 0.5625 144.336 321.098
  24 0.5875 144.458 313.827
  25 0.6125 144.106 317.396
  26 0.6375 144.274 312.324
  27 0.6625 143.866 307.56
  28 0.6875 143.546 310.738
  29 0.7125 144.75 299.64
  30 0.7375 144.09 295.146
  31 0.7625 143.88 293.733
  32 0.7875 143.78 291.343
  33 0.8125 143.364 292.583
  34 0.8375 144.732 290.665
  35 0.8625 143.874 289.974
  36 0.8875 144.73 293.179
  37 0.9125 143.554 300.722
  38 0.9375 143.924 300.923
  39 0.9625 143.316 299.323
  40 0.9875 143.804 296.384
100000 40 5759.999999999999
  1 0.0125 144.05 291.529
  2 0.0375 144.066 293.307
  3 0.0625 143.862 290.649
  4 0.0875 143.872 290.925
  5 0.1125 143.836 290.489
  6 0.1375 144.182 294.984
  7 0.1625 144.078 294.91
  8 0.1875 144.188 298.06
  9 0.2125 143.778 301.395
  10 0.2375 144.11 295.449
  11 0.2625 143.75 296.331
  12 0.2875 144.068 290.586
  13 0.3125 144.15 292.995
  14 0.3375 144.112 301.63
  15 0.3625 144.284 304.143
  16 0.3875 143.504 308.172
  17 0.4125 144.01 316.799
  18 0.4375 144.432 317.825
  19 0.4625 143.834 314.742
  20 0.4875 143.91 320.486
  21 0.5125 144.04 320.268
  22 0.5375 143.672 319.373
  23 0.5625 144.188 323.154
  24 0.5875 144.448 322.729
  25 0.6125 143.654 310.31
  26 0.6375 144.632 310.09
  27 0.6625 143.654 308.34
  28 0.6875 143.628 307.151
  29 0.7125 143.854 308.219
  30 0.7375 143.722 305.534
  31 0.7625 144.66 301.556
  32 0.7875 144.06 299.006
  33 0.8125 144.15 298.492
  34 0.8375 143.576 287.368
  35 0.8625 144.004 290.678
  36 0.8875 144.488 294.387
  37 0.9125 143.458 293.989
  38 0.9375 144.512 292.924
  39 0.9625 143.772 290.395
  40 0.9875 143.752 290.727
105000 40 5759.999999999998
  1 0.0125 143.752 288.973
  2 0.0375 143.96 285.016
  3 0.0625 144.424 279.542
  4 0.0875 144.222 280.272
  5 0.1125 144.034 289.439
  6 0.1375 143.758 292.788
  7 0.1625 144.27 294.475
  8 0.1875 143.446 299.316
  9 0.2125 144.156 302.809
  10 0.2375 143.7 301.348
  11 0.2625 143.984 298.24
  12 0.2875 143.986 291.837
  13 0.3125 144.176 297.419
  14 0.3375 144.442 295.195
  15 0.3625 144.058 298.99
  16 0.3875 144.818 299.748
  17 0.4125 143.44 306.748
  18 0.4375 143.9 308.616
  19 0.4625 144.366 310.533
  20 0.4875 143.886 317.36
  21 0.5125 143.9 317.462
  22 0.5375 143.732 314.295
  23 0.5625 143.914 317.915
  24 0.5875 144.062 325.273
  25 0.6125 143.97 323.693
  26 0.6375 143.674 326.132
  27 0.6625 143.76 310.022
  28 0.6875 144.098 305.979
  29 0.7125 144.044 303.844
  30 0.7375 144.198 305.585
  31 0.7625 143.49 311.714
  32 0.7875 143.874 307.118
  33 0.8125 144.094 304.536
  34 0.8375 144.196 303.849
  35 0.8625 144.212 302.803
  36 0.8875 143.546 301.029
  37 0.9125 144.312 300.172
  38 0.9375 144.15 291.454
  39 0.9625 143.962 283.403
  40 0.9875 144.034 285.692
110000 40 5760
  1 0.0125 143.942 285.362
  2 0.0375 143.828 285.767
  3 0.0625 144.198 288.28
  4 0.0875 144.202 289.893
  5 0.1125 144.158 293.907
  6 0.1375 143.642 295.333
  7 0.1625 143.628 289.685
  8 0.1875 144.118 292.512
  9 0.2125 144.046 299.049
  10 0.2375 144.832 298.886
  11 0.2625 143.3 297.589
