# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 8640
  2 0.0375 216.084 278.519
  3 0.0625 215.752 284.543
  4 0.0875 216.238 288.296
  5 0.1125 215.502 297.641
  6 0.1375 216.25 291.621
  7 0.1625 216.16 291.326
  8 0.1875 216.236 297.975
  9 0.2125 215.95 300.659
  10 0.2375 216.276 301.718
  11 0.2625 215.856 305.982
  12 0.2875 216.66 308.151
  13 0.3125 215.708 303.378
  14 0.3375 216.21 298.283
  15 0.3625 215.876 305.329
  16 0.3875 215.494 306.851
  17 0.4125 215.256 305.52
  18 0.4375 216.062 309.443
  19 0.4625 216.238 311.994
  20 0.4875 215.19 297.26
  21 0.5125 216.376 300.387
  22 0.5375 215.344 309.411
  23 0.5625 215.882 311.267
  24 0.5875 216.718 310.329
  25 0.6125 216.174 305.591
  26 0.6375 215.102 310.036
  27 0.6625 215.944 298.547
  28 0.6875 216.152 302.217
  29 0.7125 216.41 298.502
  30 0.7375 215.768 302.208
  31 0.7625 215.91 299.385
  32 0.7875 215.788 299.545
  33 0.8125 216.216 299.105
  34 0.8375 216.182 297.806
  35 0.8625 215.868 288.686
  36 0.8875 216.994 287.028
  37 0.9125 215.848 282.178
  38 0.9375 215.758 281.652
  39 0.9625 215.504 287.583
  40 0.9875 217 286.113
240000 40 8640
  1 0.0125 215.896 281.864
  2 0.0375 216.104 286.978
  3 0.0625 216.732 284.751
  4 0.0875 215.504 285.82
  5 0.1125 215.974 289.5
  6 0.1375 216.194 293.639
  7 0.1625 215.564 299.228
  8 0.1875 216.254 302.55
  9 0.2125 215.882 303.767
  10 0.2375 216.088 298.62
  11 0.2625 215.684 300.537
  12 0.2875 215.864 302.624
  13 0.3125 215.902 295.393
  14 0.3375 216.094 299.707
  15 0.3625 215.672 302.87
  16 0.3875 216.83 296.963
  17 0.4125 215.654 304.333
  18 0.4375 216.258 297.108
  19 0.4625 215.966 307.347
  20 0.4875 216.028 304.98
  21 0.5125 215.812 313.949
  22 0.5375 215.606 312.721
  23 0.5625 216.338 306.855
  24 0.5875 215.772 312.569
  25 0.6125 215.734 311.652
  26 0.6375 216.4 309.811
  27 0.6625 215.426 307.424
  28 0.6875 215.596 304.03
  29 0.7125 216.568 295.705
  30 0.7375 215.678 298.564
  31 0.7625 216.102 301.859
  32 0.7875 216.066 297.906
  33 0.8125 216.242 307.625
  34 0.8375 216.08 289.084
  35 0.8625 215.788 286.024
  36 0.8875 215.816 285.881
  37 0.9125 216.29 289.434
  38 0.9375 215.78 289.204
  39 0.9625 216.35 284.853
  40 0.9875 216.412 283.022
245000 40 8640
  1 0.0125 216.526 278.753
  2 0.0375 216.132 276.046
  3 0.0625 216.03 281.814
  4 0.0875 215.882 290.432
  5 0.1125 215.822 292.61
  6 0.1375 216.104 292.5
  7 0.1625 215.692 299.399
  8 0.1875 216.24 300.511
  9 0.2125 215.754 301.6
  10 0.2375 215.7 303.206
  11 0.2625 216.536 304.852
  12 0.2875 216.256 303.777
  13 0.3125 215.592 298.611
  14 0.3375 216.77 302.983
  15 0.3625 215.662 296.068
  16 0.3875 216.606 304.396
  17 0.4125 216.254 307.972
  18 0.4375 215.924 309.665
  19 0.4625 216.162 319.274
  20 0.4875 215.746 318.19
  21 0.5125 215.908 318.4
  22 0.5375 215.982 310.672
  23 0.5625 215.99 308.131
  24 0.5875 215.62 310.313
  25 0.6125 215.87 304.921
  26 0.6375 215.852 301.143
  27 0.6625 215.532 299.293
  28 0.6875 216.358 296.606
  29 0.7125 215.566 290.681
  30 0.7375 215.332 296.978
  31 0.7625 216.032 297.115
  32 0.7875 216.098 295.787
  33 0.8125 215.63 295.714
  34 0.8375 215.906 291.945
  35 0.8625 215.868 290.122
  36 0.8875 215.758 291.188
  37 0.9125 216.61 288.478
  38 0.9375 215.964 287.113
  39 0.9625 216.04 285.934
  40 0.9875 216.694 285.187
250000 40 8640
  1 0.0125 216.476 283.23
  2 0.0375 217.07 290.877
  3 0.0625 216.55 292.079
  4 0.0875 216.2 292.557
  5 0.1125 215.42 287.614
  6 0.1375 216.692 285.27
  7 0.1625 215.888 290.596
  8 0.1875 216.828 294.896
  9 0.2125 215.786 291.988
  10 0.2375 216.39 296.275
  11 0.2625 215.202 299.689
  12 0.2875 215.652 304.599
  13 0.3125 216.24 298.458
  14 0.3375 215.972 299.215
  15 0.3625 216.452 299.984
  16 0.3875 215.926 296.379
  17 0.4125 215.852 302.333
  18 0.4375 216.024 306.183
  19 0.4625 215.252 315.416
  20 0.4875 215.94 321.264
  21 0.5125 215.606 320.863
  22 0.5375 216.102 322.234
  23 0.5625 216.368 314.465
  24 0.5875 215.546 315.399
  25 0.6125 215.616 308.76
  26 0.6375 216.114 304.161
  27 0.6625 215.866 296.943
  28 0.6875 215.736 302.607
  29 0.7125 216.036 293.538
  30 0.7375 215.772 296.849
  31 0.7625 216.206 292.231
  32 0.7875 215.752 292.41
  33 0.8125 215.184 294.181
  34 0.8375 216.188 292.717
  35 0.8625 215.98 278.651
  36 0.8875 215.886 286.114
  37 0.9125 215.642 295.07
  38 0.9375 216.436 298.726
  39 0.9625 216.494 285.603
  40 0.9875 215.658 286.128
255000 40 8640.000000000002
  1 0.0125 216.126 286.185
  2 0.0375 216.304 286.004
  3 0.0625 215.832 287.493
  4 0.0875 216.076 290.298
  5 0.1125 216.1 288.682
  6 0.1375 215.762 284.567
  7 0.1625 216.456 284.649
  8 0.1875 215.668 294.583
  9 0.2125 216.254 290.933
  10 0.2375 215.776 294.773
  11 0.2625 216.298 289.605
  12 0.2875 216.004 295.021
  13 0.3125 215.566 295.659
  14 0.3375 215.53 304.29
  15 0.3625 215.656 298.505
  16 0.3875 215.82 294.933
  17 0.4125 215.784 299.176
  18 0.4375 215.994 303.137
  19 0.4625 216.046 309.615
  20 0.4875 215.868 310.886
  21 0.5125 216.398 310.34
  22 0.5375 215.1 311.692
  23 0.5625 216.482 314.835
  24 0.5875 215.116 319.129
  25 0.6125 215.356 315.298
  26 0.6375 216.456 310.31
  27 0.6625 215.738 308.545
  28 0.6875 216.24 301.74
  29 0.7125 216.128 297.474
  30 0.7375 216.112 298.736
  31 0.7625 215.646 300.938
  32 0.7875 216.532 303.549
  33 0.8125 216.218 296.26
  34 0.8375 216.306 294.856
  35 0.8625 216.448 292.387
  36 0.8875 215.636 293.631
  37 0.9125 216.978 289.311
  38 0.9375 216.168 292.042
  39 0.9625 215.768 296.117
  40 0.9875 216.254 291.19
260000 40 8640.000000000002
  1 0.0125 215.99 292.445
  2 0.0375 216.532 281.8
  3 0.0625 216.122 283.86
  4 0.0875 216.57 288.71
  5 0.1125 215.988 292.972
  6 0.1375 216.158 290.279
  7 0.1625 215.85 284.69
  8 0.1875 215.744 290.424
  9 0.2125 216.144 294.356
  10 0.2375 215.588 296.302
  11 0.2625 215.666 304.106
  12 0.2875 215.758 301.581
  13 0.3125 215.404 300.05
  14 0.3375 215.876 302.253
  15 0.3625 215.878 298.775
  16 0.3875 215.616 296.679
  17 0.4125 215.874 297.939
  18 0.4375 215.988 299.705
  19 0.4625 216.114 305.772
  20 0.4875 215.688 309.345
  21 0.5125 216.05 311.081
  22 0.5375 216.264 314.982
  23 0.5625 215.556 315.455
  24 0.5875 215.316 312.299
  25 0.6125 216.34 315.602
  26 0.6375 215.47 312.507
  27 0.6625 216.278 300.319
  28 0.6875 216.12 303.094
  29 0.7125 216.118 300.242
  30 0.7375 215.5 300.185
  31 0.7625 216.096 299.679
  32 0.7875 215.692 300.764
  33 0.8125 216.552 291.316
  34 0.8375 215.782 291.812
  35 0.8625 215.616 286.889
  36 0.8875 216.708 293.725
  37 0.9125 216.472 292.248
  38 0.9375 216.312 290.232
  39 0.9625 216.772 288.963
  40 0.9875 216.438 294.185
265000 40 8640.000000000002
  1 0.0125 215.778 283.891
  2 0.0375 215.82 271.297
  3 0.0625 216.112 274.72
  4 0.0875 215.616 286.486
  5 0.1125 216.174 285.969
  6 0.1375 216.074 289.128
  7 0.1625 215.842 292.211
  8 0.1875 216.71 297.698
  9 0.2125 215.5 303.869
  10 0.2375 215.68 294.46
  11 0.2625 215.898 296.056
  12 0.2875 215.588 298.62
  13 0.3125 216.256 300.124
  14 0.3375 216.01 308.756
  15 0.3625 216.432 302.974
  16 0.3875 216.516 297.631
  17 0.4125 215.566 304.844
  18 0.4375 216.522 304.354
  19 0.4625 215.37 299.81
  20 0.4875 215.836 312.427
  21 0.5125 216.51 313.924
  22 0.5375 216.166 318.353
  23 0.5625 215.778 318.193
  24 0.5875 216.548 311.469
  25 0.6125 215.446 318.562
  26 0.6375 216.114 312.652
  27 0.6625 215.214 303.654
  28 0.6875 216.522 305.127
  29 0.7125 215.916 303.656
  30 0.7375 215.982 303.964
  31 0.7625 216.152 296.35
  32 0.7875 216.35 303.131
  33 0.8125 215.85 297.782
  34 0.8375 216.072 292.633
  35 0.8625 216.178 289.429
  36 0.8875 215.348 283.795
  37 0.9125 216.002 282.25
  38 0.9375 216.66 287.47
  39 0.9625 216.048 290.484
  40 0.9875 215.844 288.517
270000 40 8640
  1 0.0125 216.14 280.537
  2 0.0375 215.21 275.781
  3 0.0625 216.544 282.744
  4 0.0875 216.15 279.974
  5 0.1125 215.792 289.159
  6 0.1375 215.906 291.241
  7 0.1625 215.656 286.485
  8 0.1875 216.116 290.21
  9 0.2125 216.298 299.274
  10 0.2375 215.834 292.297
  11 0.2625 216.714 296.664
  12 0.2875 215.618 297.39
  13 0.3125 216.496 297.591
  14 0.3375 216.116 293.419
  15 0.3625 216.036 286.065
  16 0.3875 215.534 295.422
  17 0.4125 216.132 303.501
  18 0.4375 215.704 302.282
  19 0.4625 215.878 301.762
  20 0.4875 215.962 301.462
  21 0.5125 215.47 307.553
  22 0.5375 215.832 318.055
  23 0.5625 216.014 320.022
  24 0.5875 216.276 318.511
  25 0.6125 216.132 319.135
  26 0.6375 216.64 314.721
  27 0.6625 216.098 300.644
  28 0.6875 215.896 305.521
  29 0.7125 215.978 302.421
  30 0.7375 215.984 307.62
  31 0.7625 215.868 304.338
  32 0.7875 216.538 304.932
  33 0.8125 215.924 301.841
  34 0.8375 215.86 297.967
  35 0.8625 215.986 303.302
  36 0.8875 215.838 298.53
  37 0.9125 216.522 287.756
  38 0.9375 215.786 295.481
  39 0.9625 215.804 291.399
  40 0.9875 215.718 284.009
275000 40 8640.000000000002
  1 0.0125 216.652 290.628
  2 0.0375 216.314 283.653
  3 0.0625 215.936 286.19
  4 0.0875 216.596 281.558
  5 0.1125 216.044 292
  6 0.1375 215.714 286.537
  7 0.1625 217.104 287.959
  8 0.1875 214.714 291.721
  9 0.2125 215.438 291.839
  10 0.2375 216.152 292.264
  11 0.2625 215.84 288.454
  12 0.2875 215.842 295.457
  13 0.3125 216.162 298.797
  14 0.3375 215.466 293.4
  15 0.3625 216.072 303.593
  16 0.3875 215.65 303.883
  17 0.4125 215.978 297.846
  18 0.4375 216.452 299.294
  19 0.4625 215.954 298.899
  20 0.4875 215.336 305.149
  21 0.5125 216.12 304.573
  22 0.5375 215.982 311.82
  23 0.5625 215.748 317.096
  24 0.5875 216.22 318.647
  25 0.6125 215.636 316.246
  26 0.6375 216.336 310.541
  27 0.6625 216.132 295.125
  28 0.6875 215.982 297.196
  29 0.7125 216.102 304.417
  30 0.7375 215.498 304.6
  31 0.7625 215.886 302.302
  32 0.7875 216.532 301.972
  33 0.8125 216.068 303.586
  34 0.8375 216.002 301.984
  35 0.8625 216.108 299.519
  36 0.8875 216.426 294.132
  37 0.9125 216.136 292.332
  38 0.9375 215.998 298.846
  39 0.9625 215.628 295.669
  40 0.9875 216.044 288.087
280000 40 8639.999999999998
  1 0.0125 215.614 286.163
  2 0.0375 216.494 281.573
  3 0.0625 215.358 283.083
  4 0.0875 216 287.717
  5 0.1125 216.206 293.431
  6 0.1375 215.382 294.781
  7 0.1625 216.538 295.127
  8 0.1875 216.14 291.604
  9 0.2125 216.174 293.221
  10 0.2375 215.292 294.072
  11 0.2625 216.546 298.633
  12 0.2875 216.178 302.261
  13 0.3125 216.33 299.96
  14 0.3375 215.978 297.536
  15 0.3625 215.95 296.146
  16 0.3875 215.582 304.673
  17 0.4125 216.078 301.708
  18 0.4375 215.668 304.339
  19 0.4625 216.04 297.37
  20 0.4875 215.396 301.037
  21 0.5125 215.8 297.786
  22 0.5375 215.944 302.54
  23 0.5625 216.476 311.816
  24 0.5875 215.36 314.288
  25 0.6125 215.558 320.027
  26 0.6375 216.366 315.822
  27 0.6625 215.66 307.741
  28 0.6875 216.314 306.15
  29 0.7125 216.18 294.071
  30 0.7375 216.472 298.65
  31 0.7625 215.75 300.871
  32 0.7875 215.302 302.441
  33 0.8125 215.946 298.465
  34 0.8375 215.5 300.66
  35 0.8625 216.248 296.252
  36 0.8875 216.226 290.332
  37 0.9125 216.876 293.614
  38 0.9375 216.532 298.147
  39 0.9625 216.034 286.658
  40 0.9875 216.512 287.129
285000 40 8640
  1 0.0125 216.64 279.527
  2 0.0375 215.964 276.313
  3 0.0625 215.918 278.156
  4 0.0875 215.784 280.841
  5 0.1125 216.306 288.277
  6 0.1375 215.75 299.242
  7 0.1625 215.858 301.523
  8 0.1875 216.036 301.03
  9 0.2125 216.664 300.394
  10 0.2375 215.714 292.455
  11 0.2625 216.112 296.326
  12 0.2875 216.216 298.264
  13 0.3125 216.89 300.019
  14 0.3375 215.648 303.218
  15 0.3625 216.55 306.343
  16 0.3875 216.414 297.95
  17 0.4125 216.026 303.483
  18 0.4375 216.276 303.27
  19 0.4625 215.624 306.287
  20 0.4875 216.238 308.677
  21 0.5125 216.014 314.879
  22 0.5375 216.072 314.85
  23 0.5625 216.206 308.022
  24 0.5875 215.684 310.283
  25 0.6125 216.028 312.903
  26 0.6375 215.87 309.292
  27 0.6625 216.318 303.355
  28 0.6875 215.894 303.064
  29 0.7125 216.28 295.881
  30 0.7375 215.476 297.376
  31 0.7625 216.004 292.139
  32 0.7875 216.478 297.362
  33 0.8125 215.166 302.377
  34 0.8375 216.06 302.82
  35 0.8625 215.51 294.112
  36 0.8875 216.338 286.332
  37 0.9125 215.45 293.529
  38 0.9375 215.814 289.358
  39 0.9625 215.398 290.999
  40 0.9875 215.312 287.114
290000 40 8640
  1 0.0125 215.744 285.497
  2 0.0375 215.91 280.729
  3 0.0625 215.602 278.729
  4 0.0875 216.154 287.573
  5 0.1125 216.144 287.358
  6 0.1375 216.042 288.423
  7 0.1625 216.208 289.536
  8 0.1875 216.126 299.028
  9 0.2125 216.492 293.123
  10 0.2375 215.644 287.534
  11 0.2625 216.284 295.801
  12 0.2875 216.502 303.506
  13 0.3125 215.756 299.65
  14 0.3375 215.53 298.617
  15 0.3625 216.194 301.897
  16 0.3875 215.812 294.012
  17 0.4125 216.938 295.772
  18 0.4375 215.608 298.43
  19 0.4625 216.356 307.611
  20 0.4875 215.762 311.18
  21 0.5125 216.052 317.093
  22 0.5375 215.332 310.984
  23 0.5625 216.234 311.879
  24 0.5875 215.368 306.949
  25 0.6125 216.794 306.551
  26 0.6375 215.912 302.522
  27 0.6625 215.224 303.181
  28 0.6875 216.472 306.966
  29 0.7125 215.784 304.707
  30 0.7375 216.026 299.905
  31 0.7625 216.202 296.353
  32 0.7875 216.36 306.318
  33 0.8125 215.726 304.3
  34 0.8375 215.958 298.356
  35 0.8625 215.612 297.399
  36 0.8875 216.45 298.311
  37 0.9125 215.772 296.4
  38 0.9375 215.782 291.234
  39 0.9625 216.53 297.75
  40 0.9875 215.602 288.109
295000 40 8640.000000000002
  1 0.0125 215.634 292.837
  2 0.0375 216.526 277.731
  3 0.0625 215.672 278.823
  4 0.0875 216.406 289.671
  5 0.1125 214.834 295.06
  6 0.1375 216.364 290.672
  7 0.1625 215.88 287.011
  8 0.1875 215.506 293.798
  9 0.2125 216.1 287.582
  10 0.2375 216.01 289.035
  11 0.2625 216.102 295.976
  12 0.2875 215.406 299.948
  13 0.3125 216.594 290.353
  14 0.3375 216.314 298.622
  15 0.3625 215.988 294.79
  16 0.3875 215.77 291.815
  17 0.4125 216.402 295.98
  18 0.4375 215.652 298.977
  19 0.4625 215.602 304.237
  20 0.4875 216.096 299.914
  21 0.5125 215.792 308.491
  22 0.5375 216.248 316.266
  23 0.5625 216.124 317.261
  24 0.5875 215.868 315.598
  25 0.6125 215.836 308.771
  26 0.6375 215.808 309.182
  27 0.6625 215.926 304.387
  28 0.6875 216.016 309.067
  29 0.7125 216.42 305.04
  30 0.7375 215.62 298.526
  31 0.7625 215.99 300.476
  32 0.7875 216.452 300.632
  33 0.8125 217.11 299.498
  34 0.8375 215.814 293.181
  35 0.8625 216.07 297.771
  36 0.8875 216.398 299.695
  37 0.9125 216.474 296.665
  38 0.9375 215.252 302.254
  39 0.9625 215.814 299.82
  40 0.9875 216.11 292.868
300000 40 8640.000000000002
  1 0.0125 215.676 280.332
  2 0.0375 215.858 279.613
  3 0.0625 215.726 281.061
  4 0.0875 215.822 286.117
  5 0.1125 215.456 286.603
  6 0.1375 215.61 289.563
  7 0.1625 216.392 295.671
  8 0.1875 215.848 301.068
  9 0.2125 215.942 292.487
  10 0.2375 215.482 294.134
  11 0.2625 216.526 299.59
  12 0.2875 215.652 295.153
  13 0.3125 215.942 297.278
  14 0.3375 216.178 297.266
  15 0.3625 216.474 295.341
  16 0.3875 216.458 294.649
  17 0.4125 216.328 293.233
  18 0.4375 215.994 294.579
  19 0.4625 216.134 300.485
  20 0.4875 216.434 307.336
  21 0.5125 216.052 306.546
  22 0.5375 215.91 309.941
  23 0.5625 216.706 308.297
  24 0.5875 215.67 314.168
  25 0.6125 215.05 313.736
  26 0.6375 215.746 310.442
  27 0.6625 215.508 309.108
  28 0.6875 216.358 306.98
  29 0.7125 216.162 305.972
  30 0.7375 216.394 306.275
  31 0.7625 215.506 302.554
  32 0.7875 216.098 301.708
  33 0.8125 216.38 309.937
  34 0.8375 216.468 299.526
  35 0.8625 215.634 295.86
  36 0.8875 216.37 292.175
  37 0.9125 215.83 292.631
  38 0.9375 215.672 296.584
  39 0.9625 217.084 296.602
  40 0.9875 215.47 285.945
305000 40 8640.000000000002
  1 0.0125 215.712 284.671
  2 0.0375 216.014 281.804
  3 0.0625 215.324 281.834
  4 0.0875 216.202 285.975
  5 0.1125 215.766 291.461
  6 0.1375 215.766 295.88
  7 0.1625 215.932 300.421
  8 0.1875 215.99 302.868
  9 0.2125 216.418 299.584
  10 0.2375 216.214 298.25
  11 0.2625 216.174 296.487
  12 0.2875 216.012 299.317
  13 0.3125 216.756 298.457
  14 0.3375 215.092 295.282
  15 0.3625 216.092 292.849
  16 0.3875 216.396 297.103
  17 0.4125 215.868 307.493
  18 0.4375 215.896 300.445
  19 0.4625 216.02 301.123
  20 0.4875 215.476 304.586
  21 0.5125 216.276 302.284
  22 0.5375 216.594 301.543
  23 0.5625 215.836 303.003
  24 0.5875 215.818 306.907
  25 0.6125 215.878 314.188
  26 0.6375 216.658 309.223
  27 0.6625 215.828 305.174
  28 0.6875 215.756 306.706
  29 0.7125 216.524 299.651
  30 0.7375 216.342 300.381
  31 0.7625 215.862 304.537
  32 0.7875 215.8 301.393
  33 0.8125 215.994 301.449
  34 0.8375 215.404 296.214
  35 0.8625 216.69 298.322
  36 0.8875 215.658 290.454
  37 0.9125 216.088 290.674
  38 0.9375 216.024 291.645
  39 0.9625 215.674 296.815
  40 0.9875 216.176 291.127
310000 40 8640
  1 0.0125 216.242 283.139
  2 0.0375 215.714 281.562
  3 0.0625 215.726 283.129
  4 0.0875 216.862 284.617
  5 0.1125 215.898 291.426
  6 0.1375 216.032 293.581
  7 0.1625 216.078 299.909
  8 0.1875 216.66 305.08
  9 0.2125 215.896 301.389
  10 0.2375 216.192 306.076
  11 0.2625 216.338 312.35
  12 0.2875 215.548 302.136
  13 0.3125 216.154 296.981
