# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 5760
  29 0.7125 144.192 312.459
  30 0.7375 144.304 312.265
  31 0.7625 144.216 311.863
  32 0.7875 144.352 314.054
  33 0.8125 144.286 301.211
  34 0.8375 143.614 302.233
  35 0.8625 143.902 298.482
  36 0.8875 143.558 298.287
  37 0.9125 144.208 296.186
  38 0.9375 143.95 296.273
  39 0.9625 143.944 299.49
  40 0.9875 143.764 297.447
255000 40 5759.999999999999
  1 0.0125 144.486 298.985
  2 0.0375 144.284 290.39
  3 0.0625 144.034 286.466
  4 0.0875 143.766 294.254
  5 0.1125 144.282 288.603
  6 0.1375 144.398 292.067
  7 0.1625 143.94 296.223
  8 0.1875 143.914 301.681
  9 0.2125 143.414 300.472
  10 0.2375 144.52 294.422
  11 0.2625 143.736 293.692
  12 0.2875 143.87 295.914
  13 0.3125 143.792 296.664
  14 0.3375 144.09 296.678
  15 0.3625 143.444 297.306
  16 0.3875 144.034 295.842
  17 0.4125 143.778 301.571
  18 0.4375 143.322 303.082
  19 0.4625 143.908 302.037
  20 0.4875 144.1 302.602
  21 0.5125 143.976 309.578
  22 0.5375 144 313.321
  23 0.5625 143.868 309.902
  24 0.5875 143.966 314.924
  25 0.6125 144.192 318.735
  26 0.6375 143.838 308.399
  27 0.6625 144.522 303.612
  28 0.6875 143.844 305.677
  29 0.7125 143.984 303.263
  30 0.7375 143.836 302.081
  31 0.7625 143.882 304.802
  32 0.7875 143.98 309.402
  33 0.8125 144.476 312.237
  34 0.8375 144.43 305.053
  35 0.8625 143.92 305.591
  36 0.8875 144.122 302.907
  37 0.9125 143.762 309.341
  38 0.9375 143.94 311.75
  39 0.9625 144.214 301.303
  40 0.9875 144.136 299.997
260000 40 5760
  1 0.0125 144.16 288.5
  2 0.0375 144.39 293.307
  3 0.0625 144.432 299.099
  4 0.0875 144.024 294.772
  5 0.1125 143.912 287.682
  6 0.1375 144.082 289.83
  7 0.1625 144.012 292.058
  8 0.1875 144.034 295.734
  9 0.2125 144.322 297.723
  10 0.2375 144.158 296.402
  11 0.2625 144.01 294.386
  12 0.2875 144.386 303.58
  13 0.3125 143.75 307.282
  14 0.3375 143.866 306.934
  15 0.3625 143.624 307.262
  16 0.3875 144.232 305.146
  17 0.4125 144.01 310.692
  18 0.4375 143.958 307.035
  19 0.4625 144.252 310.187
  20 0.4875 144.4 307.797
  21 0.5125 143.924 313.402
  22 0.5375 143.746 314.403
  23 0.5625 144.21 312.717
  24 0.5875 143.876 308.885
  25 0.6125 144.544 306.054
  26 0.6375 143.778 305.34
  27 0.6625 144.116 304.489
  28 0.6875 143.27 307.457
  29 0.7125 143.668 310.958
  30 0.7375 144.086 304.644
  31 0.7625 143.58 304.794
  32 0.7875 144.236 301.802
  33 0.8125 143.302 300.552
  34 0.8375 144.274 300.585
  35 0.8625 143.906 299.611
  36 0.8875 143.526 300.566
  37 0.9125 143.878 300.577
  38 0.9375 144.286 298.325
  39 0.9625 143.788 295.956
  40 0.9875 143.992 292.904
265000 40 5759.999999999998
  1 0.0125 144.178 286.061
  2 0.0375 143.62 289.085
  3 0.0625 144.23 291.719
  4 0.0875 143.994 287.138
  5 0.1125 143.728 284.865
  6 0.1375 144.66 290.424
  7 0.1625 144.328 295.862
  8 0.1875 144.146 300.339
  9 0.2125 144.262 299.739
  10 0.2375 144.192 300.992
  11 0.2625 144.388 299.801
  12 0.2875 143.946 305.912
  13 0.3125 144.39 304.042
  14 0.3375 143.358 307.983
  15 0.3625 144.282 307.408
  16 0.3875 144.098 300.54
  17 0.4125 143.742 310.536
  18 0.4375 144.404 311.329
  19 0.4625 144.044 308.275
  20 0.4875 144.328 315.101
  21 0.5125 143.854 312.276
  22 0.5375 144.098 309.785
  23 0.5625 143.978 308.827
  24 0.5875 143.806 305.894
  25 0.6125 143.612 301.082
  26 0.6375 143.834 307.466
  27 0.6625 144.13 313.957
  28 0.6875 143.35 317.897
  29 0.7125 144.248 311.262
  30 0.7375 143.474 304.461
  31 0.7625 144.464 305.545
  32 0.7875 143.364 306.07
  33 0.8125 144.134 303.484
  34 0.8375 143.552 295.941
  35 0.8625 144.504 297.705
  36 0.8875 143.87 302.065
  37 0.9125 144.014 295.886
  38 0.9375 143.906 295.365
  39 0.9625 143.802 293.075
  40 0.9875 143.688 295.433
270000 40 5760
  1 0.0125 144.52 286.931
  2 0.0375 143.642 287.72
  3 0.0625 144.356 288.244
  4 0.0875 143.954 285.696
  5 0.1125 143.774 294.383
  6 0.1375 144.122 293.267
  7 0.1625 144.228 298.516
  8 0.1875 143.836 296.776
  9 0.2125 143.764 302.848
  10 0.2375 143.742 309.339
  11 0.2625 143.878 304.592
  12 0.2875 144.064 307.024
  13 0.3125 144.504 302.406
  14 0.3375 143.992 299.757
  15 0.3625 143.706 299.888
  16 0.3875 143.494 302.066
  17 0.4125 144.584 305.929
  18 0.4375 143.858 304.628
  19 0.4625 144.454 310.407
  20 0.4875 144.138 315.819
  21 0.5125 144.68 318.624
  22 0.5375 143.872 326.172
  23 0.5625 143.88 323.111
  24 0.5875 143.97 318.135
  25 0.6125 144.282 306.065
  26 0.6375 143.8 310.386
  27 0.6625 144.008 299.022
  28 0.6875 143.862 294.14
  29 0.7125 144.42 292.792
  30 0.7375 143.762 303.187
  31 0.7625 143.612 307.315
  32 0.7875 143.662 304.283
  33 0.8125 143.974 304.633
  34 0.8375 143.848 298.217
  35 0.8625 144.216 298.774
  36 0.8875 143.436 301.492
  37 0.9125 144.324 293.998
  38 0.9375 143.978 292.176
  39 0.9625 144.078 293.406
  40 0.9875 143.726 297.729
275000 40 5760.000000000001
  1 0.0125 143.74 281.236
  2 0.0375 144.916 283.103
  3 0.0625 143.554 281.26
  4 0.0875 144.218 277.634
  5 0.1125 144.17 286.681
  6 0.1375 143.746 289.632
  7 0.1625 144.336 295.08
  8 0.1875 143.236 305.93
  9 0.2125 144.514 306.745
  10 0.2375 143.83 308.864
  11 0.2625 144.298 312.689
  12 0.2875 144.448 309.279
  13 0.3125 144.4 302.999
  14 0.3375 143.86 304.231
  15 0.3625 144.354 301.101
  16 0.3875 144.098 306.033
  17 0.4125 143.686 308.805
  18 0.4375 143.868 315.848
  19 0.4625 143.732 310.708
  20 0.4875 143.678 314.556
  21 0.5125 143.442 313.829
  22 0.5375 144.25 319.817
  23 0.5625 143.818 324.536
  24 0.5875 143.898 322.205
  25 0.6125 143.152 317.302
  26 0.6375 144.252 306.936
  27 0.6625 144.252 299.848
  28 0.6875 143.912 294.132
  29 0.7125 144.226 300.082
  30 0.7375 143.652 297.733
  31 0.7625 143.99 295.913
  32 0.7875 143.954 303.139
  33 0.8125 144.398 307.908
  34 0.8375 144.01 303.525
  35 0.8625 143.868 298.57
  36 0.8875 144.084 300.33
  37 0.9125 144.308 294.359
  38 0.9375 143.684 292.772
  39 0.9625 143.908 293.703
  40 0.9875 144.26 288.352
280000 40 5760.000000000002
  1 0.0125 144.158 286.47
  2 0.0375 144.56 284.911
  3 0.0625 144.496 285.465
  4 0.0875 143.544 288.563
  5 0.1125 144.35 292.486
  6 0.1375 143.818 294.169
  7 0.1625 144.322 296.05
  8 0.1875 144.008 298.443
  9 0.2125 143.978 305.967
  10 0.2375 144.256 303.773
  11 0.2625 143.744 301.821
  12 0.2875 144.392 304.463
  13 0.3125 143.576 301.895
  14 0.3375 144.288 305.832
  15 0.3625 143.796 302.306
  16 0.3875 144.236 305.328
  17 0.4125 143.744 306.508
  18 0.4375 143.61 311.39
  19 0.4625 143.772 315.848
  20 0.4875 144.086 311.027
  21 0.5125 143.706 306.375
  22 0.5375 143.902 310.916
  23 0.5625 143.686 312.567
  24 0.5875 143.458 317.803
  25 0.6125 144.248 313.896
  26 0.6375 143.856 311.405
  27 0.6625 143.82 301.351
  28 0.6875 144.104 303.871
  29 0.7125 144.61 304.713
  30 0.7375 143.518 303.715
  31 0.7625 143.924 306.072
  32 0.7875 143.816 301.144
  33 0.8125 144.514 295.613
  34 0.8375 143.27 302.544
  35 0.8625 144.756 300.512
  36 0.8875 143.524 302.481
  37 0.9125 143.846 300.028
  38 0.9375 144.568 298.623
  39 0.9625 143.956 291.132
  40 0.9875 144.184 292.412
285000 40 5760.000000000001
  1 0.0125 143.984 293.684
  2 0.0375 143.552 294.077
  3 0.0625 143.69 294.255
  4 0.0875 143.938 285.917
  5 0.1125 143.95 287.786
  6 0.1375 144.394 291.159
  7 0.1625 143.998 297.903
  8 0.1875 144.096 294.256
  9 0.2125 144.232 295.102
  10 0.2375 143.852 294.232
  11 0.2625 144.206 294.978
  12 0.2875 144.296 297.881
  13 0.3125 143.748 297.108
  14 0.3375 144.032 298.184
  15 0.3625 143.688 296.826
  16 0.3875 143.98 300.532
  17 0.4125 144.15 310.93
  18 0.4375 143.59 310.782
  19 0.4625 144.392 308.936
  20 0.4875 144.628 314.735
  21 0.5125 144.276 316.991
  22 0.5375 143.924 316.238
  23 0.5625 144.178 313.878
  24 0.5875 143.718 318.035
  25 0.6125 143.412 309.378
  26 0.6375 143.824 308.38
  27 0.6625 144.21 304.033
  28 0.6875 143.358 307.368
  29 0.7125 143.62 310.194
  30 0.7375 144.174 308.097
  31 0.7625 143.836 308.57
  32 0.7875 144.598 296.541
  33 0.8125 144.032 295.949
  34 0.8375 144.042 298.37
  35 0.8625 144.456 300.186
  36 0.8875 144.202 305.709
  37 0.9125 143.754 301.952
  38 0.9375 144.124 300.44
  39 0.9625 143.818 300.856
  40 0.9875 144.048 299.851
290000 40 5760.000000000001
  1 0.0125 143.918 287.788
  2 0.0375 144.146 287.39
  3 0.0625 143.62 290.587
  4 0.0875 143.728 293.092
  5 0.1125 144.548 302.606
  6 0.1375 143.604 301.313
  7 0.1625 143.912 297.414
  8 0.1875 144.2 298.632
  9 0.2125 144.224 299.532
  10 0.2375 143.656 299.385
  11 0.2625 143.182 304.277
  12 0.2875 143.778 296.92
  13 0.3125 144.01 299.992
  14 0.3375 144.058 299.95
  15 0.3625 143.902 299.512
  16 0.3875 144.534 302.321
  17 0.4125 143.736 303.471
  18 0.4375 143.848 303.322
  19 0.4625 144.622 299.203
  20 0.4875 144.578 298.811
  21 0.5125 143.826 305.365
  22 0.5375 144.122 309.099
  23 0.5625 143.966 316.111
  24 0.5875 144.55 322.104
  25 0.6125 143.666 318.984
  26 0.6375 144.688 316.807
  27 0.6625 143.542 311.874
  28 0.6875 144.14 313.77
  29 0.7125 144.032 307.95
  30 0.7375 143.814 301.072
  31 0.7625 143.636 309.833
  32 0.7875 143.756 306.039
  33 0.8125 144.368 305.084
  34 0.8375 143.668 304.747
  35 0.8625 143.906 299.411
  36 0.8875 143.724 293.222
  37 0.9125 144.322 291.283
  38 0.9375 144.176 290.912
  39 0.9625 144.362 297.628
  40 0.9875 143.932 291.925
295000 40 5759.999999999999
  1 0.0125 144.042 287.543
  2 0.0375 143.792 297.688
  3 0.0625 143.68 300.669
  4 0.0875 143.796 303.722
  5 0.1125 144.154 304.111
  6 0.1375 143.784 304.279
  7 0.1625 144.088 302.616
  8 0.1875 144.472 296.004
  9 0.2125 144.256 297.396
  10 0.2375 143.752 301.584
  11 0.2625 143.328 299.683
  12 0.2875 143.608 298.641
  13 0.3125 144.238 294.312
  14 0.3375 143.87 291.637
  15 0.3625 143.97 295.319
  16 0.3875 144.304 298.807
  17 0.4125 144.18 304.462
  18 0.4375 144.132 308.79
