# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 17280.000000000004
  34 0.8375 433.066 304.094
  35 0.8625 431.75 297.947
  36 0.8875 431.832 297.994
  37 0.9125 432.082 297.175
  38 0.9375 432.382 301.501
  39 0.9625 432.026 281.441
  40 0.9875 431.69 283.323
230000 40 17280.000000000004
  1 0.0125 432.554 279.796
  2 0.0375 431.882 273.57
  3 0.0625 431.328 274.938
  4 0.0875 430.726 283.257
  5 0.1125 431.432 286.624
  6 0.1375 432.74 288.463
  7 0.1625 431.92 287.828
  8 0.1875 431.796 292.17
  9 0.2125 432.768 289.577
  10 0.2375 431.892 295.635
  11 0.2625 432.17 290.894
  12 0.2875 432.372 296.491
  13 0.3125 431.45 304.045
  14 0.3375 432.114 298.339
  15 0.3625 431.524 296.81
  16 0.3875 431.402 305.542
  17 0.4125 431.912 310.529
  18 0.4375 431.99 314.256
  19 0.4625 431.94 319.279
  20 0.4875 431.824 307.462
  21 0.5125 432.236 318.613
  22 0.5375 431.322 315.468
  23 0.5625 432.624 316.195
  24 0.5875 431.95 326.031
  25 0.6125 432.51 319.52
  26 0.6375 432.476 314.844
  27 0.6625 431.618 316.631
  28 0.6875 432.926 313.154
  29 0.7125 431.63 314.267
  30 0.7375 431.552 307.832
  31 0.7625 432.454 300.635
  32 0.7875 432.056 299.648
  33 0.8125 432.116 299.033
  34 0.8375 432.616 298.517
  35 0.8625 431.536 295.612
  36 0.8875 432.062 301.827
  37 0.9125 432.616 296.83
  38 0.9375 430.998 292.368
  39 0.9625 432.272 289.597
  40 0.9875 432.694 290.738
235000 40 17280
  1 0.0125 432.008 285.417
  2 0.0375 432.34 273.736
  3 0.0625 431.496 278.999
  4 0.0875 433.116 283.723
  5 0.1125 432.112 283.812
  6 0.1375 431.504 288.946
  7 0.1625 431.926 289.073
  8 0.1875 431.896 294.894
  9 0.2125 431.952 293.413
  10 0.2375 431.872 291.762
  11 0.2625 431.226 292.439
  12 0.2875 432.394 300.761
  13 0.3125 432.58 295.32
  14 0.3375 431.832 301.666
  15 0.3625 431.582 304.832
  16 0.3875 432.43 299.128
  17 0.4125 431.89 308.241
  18 0.4375 430.582 317.601
  19 0.4625 431.492 316.582
  20 0.4875 431.802 316.298
  21 0.5125 433.048 321.451
  22 0.5375 432.102 323.059
  23 0.5625 431.81 323.557
  24 0.5875 431.966 320.175
  25 0.6125 432.746 325.991
  26 0.6375 432.612 315.011
  27 0.6625 431.554 314.409
  28 0.6875 432.904 313.526
  29 0.7125 431.504 304.717
  30 0.7375 432.152 299.359
  31 0.7625 431.716 303.129
  32 0.7875 431.728 295.754
  33 0.8125 431.314 293.661
  34 0.8375 430.756 293.203
  35 0.8625 432.524 300.529
  36 0.8875 432.256 297.198
  37 0.9125 431.984 291.2
  38 0.9375 432.186 292.799
  39 0.9625 432.792 290.675
  40 0.9875 432.314 288.329
240000 40 17280
  1 0.0125 431.962 284.72
  2 0.0375 432.576 277.095
  3 0.0625 432.57 281.176
  4 0.0875 432.276 278.104
  5 0.1125 431.484 280.434
  6 0.1375 431.624 286.486
  7 0.1625 432.256 283.786
  8 0.1875 432.388 286.226
  9 0.2125 431.77 300.158
  10 0.2375 431.67 298.79
  11 0.2625 432.066 296.372
  12 0.2875 432.396 301.586
  13 0.3125 431.248 307.511
  14 0.3375 432.032 298.088
  15 0.3625 431.258 304.282
  16 0.3875 431.236 300.666
  17 0.4125 432.322 302.663
  18 0.4375 431.774 317.125
  19 0.4625 431.984 311.285
  20 0.4875 431.15 322.723
  21 0.5125 433.198 329.188
  22 0.5375 432.45 322.824
  23 0.5625 432.256 320.281
  24 0.5875 431.324 317.963
  25 0.6125 432.498 318.553
  26 0.6375 431.848 311.386
  27 0.6625 433.718 308.768
  28 0.6875 431.708 303.447
  29 0.7125 432.028 315.845
  30 0.7375 431.09 304.741
  31 0.7625 430.902 303.981
  32 0.7875 432.482 300.641
  33 0.8125 431.882 303.86
  34 0.8375 431.608 295.682
  35 0.8625 432.032 293.987
  36 0.8875 431.774 292.345
  37 0.9125 432.244 295.074
  38 0.9375 432.696 300.465
  39 0.9625 431.728 282.863
  40 0.9875 432.492 282.61
245000 40 17280
  1 0.0125 432.296 278.326
  2 0.0375 431.538 282.853
  3 0.0625 431.632 277.136
  4 0.0875 432.382 286.107
  5 0.1125 432.114 279.254
  6 0.1375 432.512 284.125
  7 0.1625 432.408 283.528
  8 0.1875 432.164 289.783
  9 0.2125 431.9 286.196
  10 0.2375 432.004 288.907
  11 0.2625 431.87 304.784
  12 0.2875 432.14 314.379
  13 0.3125 432.55 304.172
  14 0.3375 431.854 300.797
  15 0.3625 433.248 310.919
  16 0.3875 432.18 309.075
  17 0.4125 431.838 309.605
  18 0.4375 431.986 307.479
  19 0.4625 432.606 305.877
  20 0.4875 432.436 320.328
  21 0.5125 431.952 326.617
  22 0.5375 432.232 328.983
  23 0.5625 432.53 320.465
  24 0.5875 431.022 313.435
  25 0.6125 432.476 310.679
  26 0.6375 431.54 304.574
  27 0.6625 433.086 305.847
  28 0.6875 430.452 315.539
  29 0.7125 431.912 311.452
  30 0.7375 430.858 315.704
  31 0.7625 432.006 303.156
  32 0.7875 431.502 297.915
  33 0.8125 432.132 295.518
  34 0.8375 431.362 297.623
  35 0.8625 431.108 295.238
  36 0.8875 431.43 295.303
  37 0.9125 431.666 293.774
  38 0.9375 432.232 295.742
  39 0.9625 432.388 291.549
  40 0.9875 432.456 280.1
250000 40 17280.000000000004
  1 0.0125 431.6 287.483
  2 0.0375 431.968 278.178
  3 0.0625 431.688 281.313
  4 0.0875 431.584 277.872
  5 0.1125 431.786 284.761
  6 0.1375 431.164 284.898
  7 0.1625 432.582 284.341
  8 0.1875 432.65 287.884
  9 0.2125 432.136 292.9
  10 0.2375 432.12 293.365
  11 0.2625 432.392 296.627
  12 0.2875 432.066 302.077
  13 0.3125 431.178 308.387
  14 0.3375 432.294 304.521
  15 0.3625 431.952 297.92
  16 0.3875 431.638 311.296
  17 0.4125 431.004 308.967
  18 0.4375 432.358 307.486
  19 0.4625 432.142 311.115
  20 0.4875 432.646 317.211
  21 0.5125 433.41 320.397
  22 0.5375 432.578 318.763
  23 0.5625 432.864 325.924
  24 0.5875 432.352 318.706
  25 0.6125 431.498 312.171
  26 0.6375 431.102 305.219
  27 0.6625 432.634 304.949
  28 0.6875 432.432 310.391
  29 0.7125 430.062 309.355
  30 0.7375 431.808 306.159
  31 0.7625 431.376 309.594
  32 0.7875 431.808 301.782
  33 0.8125 432.012 306.258
  34 0.8375 431.85 305.445
  35 0.8625 432.442 290.041
  36 0.8875 432.342 289.568
  37 0.9125 431.83 295.75
  38 0.9375 432.426 298.812
